opening_balance_id,product_id,warehouse_id,balance_date,opening_units
IP01952-W001,IP01952,W001,2023-01-01,108
IP01952-W002,IP01952,W002,2023-01-01,288
IP01952-W003,IP01952,W003,2023-01-01,308
IP01952-W004,IP01952,W004,2023-01-01,94
IP01952-W005,IP01952,W005,2023-01-01,229
IP01952-W006,IP01952,W006,2023-01-01,429
IP01952-W007,IP01952,W007,2023-01-01,433
IP01952-W008,IP01952,W008,2023-01-01,134
IP01952-W009,IP01952,W009,2023-01-01,305
IP01952-W010,IP01952,W010,2023-01-01,159
IP01952-W011,IP01952,W011,2023-01-01,359
IP01952-W012,IP01952,W012,2023-01-01,168
IP01953-W001,IP01953,W001,2023-01-01,81
IP01953-W002,IP01953,W002,2023-01-01,241
IP01953-W003,IP01953,W003,2023-01-01,383
IP01953-W004,IP01953,W004,2023-01-01,87
IP01953-W005,IP01953,W005,2023-01-01,315
IP01953-W006,IP01953,W006,2023-01-01,342
IP01953-W007,IP01953,W007,2023-01-01,356
IP01953-W008,IP01953,W008,2023-01-01,269
IP01953-W009,IP01953,W009,2023-01-01,197
IP01953-W010,IP01953,W010,2023-01-01,211
IP01953-W011,IP01953,W011,2023-01-01,268
IP01953-W012,IP01953,W012,2023-01-01,360
IP01954-W001,IP01954,W001,2023-01-01,345
IP01954-W002,IP01954,W002,2023-01-01,124
IP01954-W003,IP01954,W003,2023-01-01,276
IP01954-W004,IP01954,W004,2023-01-01,412
IP01954-W005,IP01954,W005,2023-01-01,111
IP01954-W006,IP01954,W006,2023-01-01,384
IP01954-W007,IP01954,W007,2023-01-01,235
IP01954-W008,IP01954,W008,2023-01-01,157
IP01954-W009,IP01954,W009,2023-01-01,327
IP01954-W010,IP01954,W010,2023-01-01,398
IP01954-W011,IP01954,W011,2023-01-01,320
IP01954-W012,IP01954,W012,2023-01-01,159
IP01955-W001,IP01955,W001,2023-01-01,258
IP01955-W002,IP01955,W002,2023-01-01,104
IP01955-W003,IP01955,W003,2023-01-01,203
IP01955-W004,IP01955,W004,2023-01-01,222
IP01955-W005,IP01955,W005,2023-01-01,161
IP01955-W006,IP01955,W006,2023-01-01,426
IP01955-W007,IP01955,W007,2023-01-01,220
IP01955-W008,IP01955,W008,2023-01-01,217
IP01955-W009,IP01955,W009,2023-01-01,325
IP01955-W010,IP01955,W010,2023-01-01,363
IP01955-W011,IP01955,W011,2023-01-01,113
IP01955-W012,IP01955,W012,2023-01-01,438
IP01956-W001,IP01956,W001,2023-01-01,352
IP01956-W002,IP01956,W002,2023-01-01,233
IP01956-W003,IP01956,W003,2023-01-01,391
IP01956-W004,IP01956,W004,2023-01-01,409
IP01956-W005,IP01956,W005,2023-01-01,230
IP01956-W006,IP01956,W006,2023-01-01,398
IP01956-W007,IP01956,W007,2023-01-01,132
IP01956-W008,IP01956,W008,2023-01-01,450
IP01956-W009,IP01956,W009,2023-01-01,159
IP01956-W010,IP01956,W010,2023-01-01,272
IP01956-W011,IP01956,W011,2023-01-01,309
IP01956-W012,IP01956,W012,2023-01-01,294
IP01957-W001,IP01957,W001,2023-01-01,348
IP01957-W002,IP01957,W002,2023-01-01,303
IP01957-W003,IP01957,W003,2023-01-01,406
IP01957-W004,IP01957,W004,2023-01-01,241
IP01957-W005,IP01957,W005,2023-01-01,263
IP01957-W006,IP01957,W006,2023-01-01,162
IP01957-W007,IP01957,W007,2023-01-01,376
IP01957-W008,IP01957,W008,2023-01-01,239
IP01957-W009,IP01957,W009,2023-01-01,257
IP01957-W010,IP01957,W010,2023-01-01,92
IP01957-W011,IP01957,W011,2023-01-01,348
IP01957-W012,IP01957,W012,2023-01-01,231
IP01958-W001,IP01958,W001,2023-01-01,107
IP01958-W002,IP01958,W002,2023-01-01,311
IP01958-W003,IP01958,W003,2023-01-01,287
IP01958-W004,IP01958,W004,2023-01-01,128
IP01958-W005,IP01958,W005,2023-01-01,360
IP01958-W006,IP01958,W006,2023-01-01,342
IP01958-W007,IP01958,W007,2023-01-01,77
IP01958-W008,IP01958,W008,2023-01-01,241
IP01958-W009,IP01958,W009,2023-01-01,98
IP01958-W010,IP01958,W010,2023-01-01,238
IP01958-W011,IP01958,W011,2023-01-01,104
IP01958-W012,IP01958,W012,2023-01-01,306
IP01959-W001,IP01959,W001,2023-01-01,144
IP01959-W002,IP01959,W002,2023-01-01,414
IP01959-W003,IP01959,W003,2023-01-01,80
IP01959-W004,IP01959,W004,2023-01-01,369
IP01959-W005,IP01959,W005,2023-01-01,111
IP01959-W006,IP01959,W006,2023-01-01,352
IP01959-W007,IP01959,W007,2023-01-01,85
IP01959-W008,IP01959,W008,2023-01-01,188
IP01959-W009,IP01959,W009,2023-01-01,117
IP01959-W010,IP01959,W010,2023-01-01,427
IP01959-W011,IP01959,W011,2023-01-01,293
IP01959-W012,IP01959,W012,2023-01-01,253
IP01960-W001,IP01960,W001,2023-01-01,317
IP01960-W002,IP01960,W002,2023-01-01,86
IP01960-W003,IP01960,W003,2023-01-01,91
IP01960-W004,IP01960,W004,2023-01-01,160
IP01960-W005,IP01960,W005,2023-01-01,415
IP01960-W006,IP01960,W006,2023-01-01,92
IP01960-W007,IP01960,W007,2023-01-01,379
IP01960-W008,IP01960,W008,2023-01-01,421
IP01960-W009,IP01960,W009,2023-01-01,418
IP01960-W010,IP01960,W010,2023-01-01,445
IP01960-W011,IP01960,W011,2023-01-01,88
IP01960-W012,IP01960,W012,2023-01-01,141
IP01961-W001,IP01961,W001,2023-01-01,367
IP01961-W002,IP01961,W002,2023-01-01,198
IP01961-W003,IP01961,W003,2023-01-01,316
IP01961-W004,IP01961,W004,2023-01-01,215
IP01961-W005,IP01961,W005,2023-01-01,351
IP01961-W006,IP01961,W006,2023-01-01,245
IP01961-W007,IP01961,W007,2023-01-01,323
IP01961-W008,IP01961,W008,2023-01-01,416
IP01961-W009,IP01961,W009,2023-01-01,80
IP01961-W010,IP01961,W010,2023-01-01,172
IP01961-W011,IP01961,W011,2023-01-01,189
IP01961-W012,IP01961,W012,2023-01-01,361
IP01962-W001,IP01962,W001,2023-01-01,423
IP01962-W002,IP01962,W002,2023-01-01,384
IP01962-W003,IP01962,W003,2023-01-01,135
IP01962-W004,IP01962,W004,2023-01-01,283
IP01962-W005,IP01962,W005,2023-01-01,260
IP01962-W006,IP01962,W006,2023-01-01,155
IP01962-W007,IP01962,W007,2023-01-01,387
IP01962-W008,IP01962,W008,2023-01-01,300
IP01962-W009,IP01962,W009,2023-01-01,326
IP01962-W010,IP01962,W010,2023-01-01,163
IP01962-W011,IP01962,W011,2023-01-01,331
IP01962-W012,IP01962,W012,2023-01-01,180
IP01963-W001,IP01963,W001,2023-01-01,375
IP01963-W002,IP01963,W002,2023-01-01,145
IP01963-W003,IP01963,W003,2023-01-01,349
IP01963-W004,IP01963,W004,2023-01-01,80
IP01963-W005,IP01963,W005,2023-01-01,376
IP01963-W006,IP01963,W006,2023-01-01,78
IP01963-W007,IP01963,W007,2023-01-01,361
IP01963-W008,IP01963,W008,2023-01-01,131
IP01963-W009,IP01963,W009,2023-01-01,316
IP01963-W010,IP01963,W010,2023-01-01,203
IP01963-W011,IP01963,W011,2023-01-01,344
IP01963-W012,IP01963,W012,2023-01-01,266
IP01964-W001,IP01964,W001,2023-01-01,448
IP01964-W002,IP01964,W002,2023-01-01,218
IP01964-W003,IP01964,W003,2023-01-01,360
IP01964-W004,IP01964,W004,2023-01-01,319
IP01964-W005,IP01964,W005,2023-01-01,339
IP01964-W006,IP01964,W006,2023-01-01,365
IP01964-W007,IP01964,W007,2023-01-01,122
IP01964-W008,IP01964,W008,2023-01-01,79
IP01964-W009,IP01964,W009,2023-01-01,314
IP01964-W010,IP01964,W010,2023-01-01,417
IP01964-W011,IP01964,W011,2023-01-01,430
IP01964-W012,IP01964,W012,2023-01-01,168
IP01965-W001,IP01965,W001,2023-01-01,361
IP01965-W002,IP01965,W002,2023-01-01,318
IP01965-W003,IP01965,W003,2023-01-01,81
IP01965-W004,IP01965,W004,2023-01-01,182
IP01965-W005,IP01965,W005,2023-01-01,404
IP01965-W006,IP01965,W006,2023-01-01,314
IP01965-W007,IP01965,W007,2023-01-01,424
IP01965-W008,IP01965,W008,2023-01-01,387
IP01965-W009,IP01965,W009,2023-01-01,197
IP01965-W010,IP01965,W010,2023-01-01,216
IP01965-W011,IP01965,W011,2023-01-01,389
IP01965-W012,IP01965,W012,2023-01-01,306
IP01966-W001,IP01966,W001,2023-01-01,427
IP01966-W002,IP01966,W002,2023-01-01,395
IP01966-W003,IP01966,W003,2023-01-01,408
IP01966-W004,IP01966,W004,2023-01-01,208
IP01966-W005,IP01966,W005,2023-01-01,352
IP01966-W006,IP01966,W006,2023-01-01,383
IP01966-W007,IP01966,W007,2023-01-01,292
IP01966-W008,IP01966,W008,2023-01-01,424
IP01966-W009,IP01966,W009,2023-01-01,174
IP01966-W010,IP01966,W010,2023-01-01,180
IP01966-W011,IP01966,W011,2023-01-01,327
IP01966-W012,IP01966,W012,2023-01-01,328
IP01967-W001,IP01967,W001,2023-01-01,383
IP01967-W002,IP01967,W002,2023-01-01,220
IP01967-W003,IP01967,W003,2023-01-01,343
IP01967-W004,IP01967,W004,2023-01-01,414
IP01967-W005,IP01967,W005,2023-01-01,152
IP01967-W006,IP01967,W006,2023-01-01,334
IP01967-W007,IP01967,W007,2023-01-01,128
IP01967-W008,IP01967,W008,2023-01-01,197
IP01967-W009,IP01967,W009,2023-01-01,283
IP01967-W010,IP01967,W010,2023-01-01,361
IP01967-W011,IP01967,W011,2023-01-01,379
IP01967-W012,IP01967,W012,2023-01-01,208
IP01968-W001,IP01968,W001,2023-01-01,251
IP01968-W002,IP01968,W002,2023-01-01,316
IP01968-W003,IP01968,W003,2023-01-01,94
IP01968-W004,IP01968,W004,2023-01-01,395
IP01968-W005,IP01968,W005,2023-01-01,103
IP01968-W006,IP01968,W006,2023-01-01,387
IP01968-W007,IP01968,W007,2023-01-01,309
IP01968-W008,IP01968,W008,2023-01-01,181
IP01968-W009,IP01968,W009,2023-01-01,379
IP01968-W010,IP01968,W010,2023-01-01,205
IP01968-W011,IP01968,W011,2023-01-01,345
IP01968-W012,IP01968,W012,2023-01-01,85
IP01969-W001,IP01969,W001,2023-01-01,188
IP01969-W002,IP01969,W002,2023-01-01,199
IP01969-W003,IP01969,W003,2023-01-01,139
IP01969-W004,IP01969,W004,2023-01-01,207
IP01969-W005,IP01969,W005,2023-01-01,226
IP01969-W006,IP01969,W006,2023-01-01,394
IP01969-W007,IP01969,W007,2023-01-01,135
IP01969-W008,IP01969,W008,2023-01-01,109
IP01969-W009,IP01969,W009,2023-01-01,427
IP01969-W010,IP01969,W010,2023-01-01,292
IP01969-W011,IP01969,W011,2023-01-01,290
IP01969-W012,IP01969,W012,2023-01-01,108
IP01970-W001,IP01970,W001,2023-01-01,212
IP01970-W002,IP01970,W002,2023-01-01,297
IP01970-W003,IP01970,W003,2023-01-01,313
IP01970-W004,IP01970,W004,2023-01-01,345
IP01970-W005,IP01970,W005,2023-01-01,117
IP01970-W006,IP01970,W006,2023-01-01,319
IP01970-W007,IP01970,W007,2023-01-01,211
IP01970-W008,IP01970,W008,2023-01-01,171
IP01970-W009,IP01970,W009,2023-01-01,280
IP01970-W010,IP01970,W010,2023-01-01,231
IP01970-W011,IP01970,W011,2023-01-01,99
IP01970-W012,IP01970,W012,2023-01-01,292
IP01971-W001,IP01971,W001,2023-01-01,275
IP01971-W002,IP01971,W002,2023-01-01,371
IP01971-W003,IP01971,W003,2023-01-01,204
IP01971-W004,IP01971,W004,2023-01-01,243
IP01971-W005,IP01971,W005,2023-01-01,302
IP01971-W006,IP01971,W006,2023-01-01,91
IP01971-W007,IP01971,W007,2023-01-01,150
IP01971-W008,IP01971,W008,2023-01-01,349
IP01971-W009,IP01971,W009,2023-01-01,164
IP01971-W010,IP01971,W010,2023-01-01,234
IP01971-W011,IP01971,W011,2023-01-01,349
IP01971-W012,IP01971,W012,2023-01-01,146
IP01972-W001,IP01972,W001,2023-01-01,405
IP01972-W002,IP01972,W002,2023-01-01,424
IP01972-W003,IP01972,W003,2023-01-01,211
IP01972-W004,IP01972,W004,2023-01-01,299
IP01972-W005,IP01972,W005,2023-01-01,404
IP01972-W006,IP01972,W006,2023-01-01,284
IP01972-W007,IP01972,W007,2023-01-01,181
IP01972-W008,IP01972,W008,2023-01-01,199
IP01972-W009,IP01972,W009,2023-01-01,83
IP01972-W010,IP01972,W010,2023-01-01,379
IP01972-W011,IP01972,W011,2023-01-01,210
IP01972-W012,IP01972,W012,2023-01-01,252
IP01973-W001,IP01973,W001,2023-01-01,181
IP01973-W002,IP01973,W002,2023-01-01,123
IP01973-W003,IP01973,W003,2023-01-01,183
IP01973-W004,IP01973,W004,2023-01-01,195
IP01973-W005,IP01973,W005,2023-01-01,293
IP01973-W006,IP01973,W006,2023-01-01,410
IP01973-W007,IP01973,W007,2023-01-01,338
IP01973-W008,IP01973,W008,2023-01-01,415
IP01973-W009,IP01973,W009,2023-01-01,357
IP01973-W010,IP01973,W010,2023-01-01,409
IP01973-W011,IP01973,W011,2023-01-01,442
IP01973-W012,IP01973,W012,2023-01-01,298
IP01974-W001,IP01974,W001,2023-01-01,190
IP01974-W002,IP01974,W002,2023-01-01,258
IP01974-W003,IP01974,W003,2023-01-01,397
IP01974-W004,IP01974,W004,2023-01-01,408
IP01974-W005,IP01974,W005,2023-01-01,294
IP01974-W006,IP01974,W006,2023-01-01,367
IP01974-W007,IP01974,W007,2023-01-01,438
IP01974-W008,IP01974,W008,2023-01-01,86
IP01974-W009,IP01974,W009,2023-01-01,143
IP01974-W010,IP01974,W010,2023-01-01,267
IP01974-W011,IP01974,W011,2023-01-01,393
IP01974-W012,IP01974,W012,2023-01-01,261
IP01975-W001,IP01975,W001,2023-01-01,274
IP01975-W002,IP01975,W002,2023-01-01,117
IP01975-W003,IP01975,W003,2023-01-01,402
IP01975-W004,IP01975,W004,2023-01-01,353
IP01975-W005,IP01975,W005,2023-01-01,360
IP01975-W006,IP01975,W006,2023-01-01,304
IP01975-W007,IP01975,W007,2023-01-01,403
IP01975-W008,IP01975,W008,2023-01-01,365
IP01975-W009,IP01975,W009,2023-01-01,201
IP01975-W010,IP01975,W010,2023-01-01,78
IP01975-W011,IP01975,W011,2023-01-01,98
IP01975-W012,IP01975,W012,2023-01-01,214
IP01976-W001,IP01976,W001,2023-01-01,77
IP01976-W002,IP01976,W002,2023-01-01,117
IP01976-W003,IP01976,W003,2023-01-01,118
IP01976-W004,IP01976,W004,2023-01-01,140
IP01976-W005,IP01976,W005,2023-01-01,226
IP01976-W006,IP01976,W006,2023-01-01,438
IP01976-W007,IP01976,W007,2023-01-01,245
IP01976-W008,IP01976,W008,2023-01-01,355
IP01976-W009,IP01976,W009,2023-01-01,184
IP01976-W010,IP01976,W010,2023-01-01,386
IP01976-W011,IP01976,W011,2023-01-01,174
IP01976-W012,IP01976,W012,2023-01-01,360
IP01977-W001,IP01977,W001,2023-01-01,82
IP01977-W002,IP01977,W002,2023-01-01,119
IP01977-W003,IP01977,W003,2023-01-01,255
IP01977-W004,IP01977,W004,2023-01-01,336
IP01977-W005,IP01977,W005,2023-01-01,134
IP01977-W006,IP01977,W006,2023-01-01,444
IP01977-W007,IP01977,W007,2023-01-01,147
IP01977-W008,IP01977,W008,2023-01-01,207
IP01977-W009,IP01977,W009,2023-01-01,356
IP01977-W010,IP01977,W010,2023-01-01,313
IP01977-W011,IP01977,W011,2023-01-01,95
IP01977-W012,IP01977,W012,2023-01-01,227
IP01978-W001,IP01978,W001,2023-01-01,199
IP01978-W002,IP01978,W002,2023-01-01,423
IP01978-W003,IP01978,W003,2023-01-01,359
IP01978-W004,IP01978,W004,2023-01-01,118
IP01978-W005,IP01978,W005,2023-01-01,311
IP01978-W006,IP01978,W006,2023-01-01,139
IP01978-W007,IP01978,W007,2023-01-01,349
IP01978-W008,IP01978,W008,2023-01-01,415
IP01978-W009,IP01978,W009,2023-01-01,324
IP01978-W010,IP01978,W010,2023-01-01,233
IP01978-W011,IP01978,W011,2023-01-01,354
IP01978-W012,IP01978,W012,2023-01-01,321
IP01979-W001,IP01979,W001,2023-01-01,280
IP01979-W002,IP01979,W002,2023-01-01,196
IP01979-W003,IP01979,W003,2023-01-01,76
IP01979-W004,IP01979,W004,2023-01-01,92
IP01979-W005,IP01979,W005,2023-01-01,347
IP01979-W006,IP01979,W006,2023-01-01,250
IP01979-W007,IP01979,W007,2023-01-01,95
IP01979-W008,IP01979,W008,2023-01-01,334
IP01979-W009,IP01979,W009,2023-01-01,312
IP01979-W010,IP01979,W010,2023-01-01,142
IP01979-W011,IP01979,W011,2023-01-01,294
IP01979-W012,IP01979,W012,2023-01-01,292
IP01980-W001,IP01980,W001,2023-01-01,141
IP01980-W002,IP01980,W002,2023-01-01,329
IP01980-W003,IP01980,W003,2023-01-01,357
IP01980-W004,IP01980,W004,2023-01-01,244
IP01980-W005,IP01980,W005,2023-01-01,203
IP01980-W006,IP01980,W006,2023-01-01,420
IP01980-W007,IP01980,W007,2023-01-01,163
IP01980-W008,IP01980,W008,2023-01-01,172
IP01980-W009,IP01980,W009,2023-01-01,178
IP01980-W010,IP01980,W010,2023-01-01,319
IP01980-W011,IP01980,W011,2023-01-01,336
IP01980-W012,IP01980,W012,2023-01-01,131
IP01981-W001,IP01981,W001,2023-01-01,303
IP01981-W002,IP01981,W002,2023-01-01,414
IP01981-W003,IP01981,W003,2023-01-01,160
IP01981-W004,IP01981,W004,2023-01-01,212
IP01981-W005,IP01981,W005,2023-01-01,323
IP01981-W006,IP01981,W006,2023-01-01,422
IP01981-W007,IP01981,W007,2023-01-01,148
IP01981-W008,IP01981,W008,2023-01-01,253
IP01981-W009,IP01981,W009,2023-01-01,168
IP01981-W010,IP01981,W010,2023-01-01,137
IP01981-W011,IP01981,W011,2023-01-01,443
IP01981-W012,IP01981,W012,2023-01-01,381
IP01982-W001,IP01982,W001,2023-01-01,272
IP01982-W002,IP01982,W002,2023-01-01,249
IP01982-W003,IP01982,W003,2023-01-01,99
IP01982-W004,IP01982,W004,2023-01-01,232
IP01982-W005,IP01982,W005,2023-01-01,417
IP01982-W006,IP01982,W006,2023-01-01,242
IP01982-W007,IP01982,W007,2023-01-01,254
IP01982-W008,IP01982,W008,2023-01-01,233
IP01982-W009,IP01982,W009,2023-01-01,288
IP01982-W010,IP01982,W010,2023-01-01,357
IP01982-W011,IP01982,W011,2023-01-01,383
IP01982-W012,IP01982,W012,2023-01-01,259
IP01983-W001,IP01983,W001,2023-01-01,412
IP01983-W002,IP01983,W002,2023-01-01,225
IP01983-W003,IP01983,W003,2023-01-01,226
IP01983-W004,IP01983,W004,2023-01-01,189
IP01983-W005,IP01983,W005,2023-01-01,212
IP01983-W006,IP01983,W006,2023-01-01,260
IP01983-W007,IP01983,W007,2023-01-01,254
IP01983-W008,IP01983,W008,2023-01-01,283
IP01983-W009,IP01983,W009,2023-01-01,409
IP01983-W010,IP01983,W010,2023-01-01,414
IP01983-W011,IP01983,W011,2023-01-01,271
IP01983-W012,IP01983,W012,2023-01-01,265
IP01984-W001,IP01984,W001,2023-01-01,221
IP01984-W002,IP01984,W002,2023-01-01,278
IP01984-W003,IP01984,W003,2023-01-01,175
IP01984-W004,IP01984,W004,2023-01-01,133
IP01984-W005,IP01984,W005,2023-01-01,327
IP01984-W006,IP01984,W006,2023-01-01,85
IP01984-W007,IP01984,W007,2023-01-01,277
IP01984-W008,IP01984,W008,2023-01-01,215
IP01984-W009,IP01984,W009,2023-01-01,337
IP01984-W010,IP01984,W010,2023-01-01,98
IP01984-W011,IP01984,W011,2023-01-01,116
IP01984-W012,IP01984,W012,2023-01-01,419
IP01985-W001,IP01985,W001,2023-01-01,291
IP01985-W002,IP01985,W002,2023-01-01,414
IP01985-W003,IP01985,W003,2023-01-01,227
IP01985-W004,IP01985,W004,2023-01-01,194
IP01985-W005,IP01985,W005,2023-01-01,102
IP01985-W006,IP01985,W006,2023-01-01,387
IP01985-W007,IP01985,W007,2023-01-01,210
IP01985-W008,IP01985,W008,2023-01-01,169
IP01985-W009,IP01985,W009,2023-01-01,78
IP01985-W010,IP01985,W010,2023-01-01,421
IP01985-W011,IP01985,W011,2023-01-01,367
IP01985-W012,IP01985,W012,2023-01-01,360
IP01986-W001,IP01986,W001,2023-01-01,181
IP01986-W002,IP01986,W002,2023-01-01,75
IP01986-W003,IP01986,W003,2023-01-01,351
IP01986-W004,IP01986,W004,2023-01-01,291
IP01986-W005,IP01986,W005,2023-01-01,304
IP01986-W006,IP01986,W006,2023-01-01,250
IP01986-W007,IP01986,W007,2023-01-01,224
IP01986-W008,IP01986,W008,2023-01-01,228
IP01986-W009,IP01986,W009,2023-01-01,201
IP01986-W010,IP01986,W010,2023-01-01,419
IP01986-W011,IP01986,W011,2023-01-01,210
IP01986-W012,IP01986,W012,2023-01-01,164
IP01987-W001,IP01987,W001,2023-01-01,189
IP01987-W002,IP01987,W002,2023-01-01,429
IP01987-W003,IP01987,W003,2023-01-01,275
IP01987-W004,IP01987,W004,2023-01-01,210
IP01987-W005,IP01987,W005,2023-01-01,387
IP01987-W006,IP01987,W006,2023-01-01,415
IP01987-W007,IP01987,W007,2023-01-01,425
IP01987-W008,IP01987,W008,2023-01-01,210
IP01987-W009,IP01987,W009,2023-01-01,410
IP01987-W010,IP01987,W010,2023-01-01,379
IP01987-W011,IP01987,W011,2023-01-01,282
IP01987-W012,IP01987,W012,2023-01-01,408
IP01988-W001,IP01988,W001,2023-01-01,370
IP01988-W002,IP01988,W002,2023-01-01,283
IP01988-W003,IP01988,W003,2023-01-01,97
IP01988-W004,IP01988,W004,2023-01-01,259
IP01988-W005,IP01988,W005,2023-01-01,352
IP01988-W006,IP01988,W006,2023-01-01,199
IP01988-W007,IP01988,W007,2023-01-01,214
IP01988-W008,IP01988,W008,2023-01-01,278
IP01988-W009,IP01988,W009,2023-01-01,312
IP01988-W010,IP01988,W010,2023-01-01,99
IP01988-W011,IP01988,W011,2023-01-01,118
IP01988-W012,IP01988,W012,2023-01-01,211
IP01989-W001,IP01989,W001,2023-01-01,424
IP01989-W002,IP01989,W002,2023-01-01,381
IP01989-W003,IP01989,W003,2023-01-01,77
IP01989-W004,IP01989,W004,2023-01-01,121
IP01989-W005,IP01989,W005,2023-01-01,188
IP01989-W006,IP01989,W006,2023-01-01,247
IP01989-W007,IP01989,W007,2023-01-01,290
IP01989-W008,IP01989,W008,2023-01-01,326
IP01989-W009,IP01989,W009,2023-01-01,320
IP01989-W010,IP01989,W010,2023-01-01,362
IP01989-W011,IP01989,W011,2023-01-01,384
IP01989-W012,IP01989,W012,2023-01-01,130
IP01990-W001,IP01990,W001,2023-01-01,261
IP01990-W002,IP01990,W002,2023-01-01,397
IP01990-W003,IP01990,W003,2023-01-01,192
IP01990-W004,IP01990,W004,2023-01-01,109
IP01990-W005,IP01990,W005,2023-01-01,399
IP01990-W006,IP01990,W006,2023-01-01,85
IP01990-W007,IP01990,W007,2023-01-01,96
IP01990-W008,IP01990,W008,2023-01-01,144
IP01990-W009,IP01990,W009,2023-01-01,221
IP01990-W010,IP01990,W010,2023-01-01,157
IP01990-W011,IP01990,W011,2023-01-01,385
IP01990-W012,IP01990,W012,2023-01-01,407
IP01991-W001,IP01991,W001,2023-01-01,166
IP01991-W002,IP01991,W002,2023-01-01,150
IP01991-W003,IP01991,W003,2023-01-01,200
IP01991-W004,IP01991,W004,2023-01-01,431
IP01991-W005,IP01991,W005,2023-01-01,310
IP01991-W006,IP01991,W006,2023-01-01,75
IP01991-W007,IP01991,W007,2023-01-01,411
IP01991-W008,IP01991,W008,2023-01-01,387
IP01991-W009,IP01991,W009,2023-01-01,376
IP01991-W010,IP01991,W010,2023-01-01,165
IP01991-W011,IP01991,W011,2023-01-01,225
IP01991-W012,IP01991,W012,2023-01-01,392
IP01992-W001,IP01992,W001,2023-01-01,181
IP01992-W002,IP01992,W002,2023-01-01,89
IP01992-W003,IP01992,W003,2023-01-01,151
IP01992-W004,IP01992,W004,2023-01-01,286
IP01992-W005,IP01992,W005,2023-01-01,99
IP01992-W006,IP01992,W006,2023-01-01,165
IP01992-W007,IP01992,W007,2023-01-01,180
IP01992-W008,IP01992,W008,2023-01-01,145
IP01992-W009,IP01992,W009,2023-01-01,431
IP01992-W010,IP01992,W010,2023-01-01,410
IP01992-W011,IP01992,W011,2023-01-01,300
IP01992-W012,IP01992,W012,2023-01-01,364
IP01993-W001,IP01993,W001,2023-01-01,360
IP01993-W002,IP01993,W002,2023-01-01,284
IP01993-W003,IP01993,W003,2023-01-01,95
IP01993-W004,IP01993,W004,2023-01-01,415
IP01993-W005,IP01993,W005,2023-01-01,279
IP01993-W006,IP01993,W006,2023-01-01,353
IP01993-W007,IP01993,W007,2023-01-01,190
IP01993-W008,IP01993,W008,2023-01-01,272
IP01993-W009,IP01993,W009,2023-01-01,428
IP01993-W010,IP01993,W010,2023-01-01,78
IP01993-W011,IP01993,W011,2023-01-01,314
IP01993-W012,IP01993,W012,2023-01-01,188
IP01994-W001,IP01994,W001,2023-01-01,285
IP01994-W002,IP01994,W002,2023-01-01,210
IP01994-W003,IP01994,W003,2023-01-01,333
IP01994-W004,IP01994,W004,2023-01-01,250
IP01994-W005,IP01994,W005,2023-01-01,101
IP01994-W006,IP01994,W006,2023-01-01,277
IP01994-W007,IP01994,W007,2023-01-01,290
IP01994-W008,IP01994,W008,2023-01-01,76
IP01994-W009,IP01994,W009,2023-01-01,365
IP01994-W010,IP01994,W010,2023-01-01,446
IP01994-W011,IP01994,W011,2023-01-01,388
IP01994-W012,IP01994,W012,2023-01-01,194
IP01995-W001,IP01995,W001,2023-01-01,340
IP01995-W002,IP01995,W002,2023-01-01,154
IP01995-W003,IP01995,W003,2023-01-01,438
IP01995-W004,IP01995,W004,2023-01-01,241
IP01995-W005,IP01995,W005,2023-01-01,118
IP01995-W006,IP01995,W006,2023-01-01,84
IP01995-W007,IP01995,W007,2023-01-01,318
IP01995-W008,IP01995,W008,2023-01-01,166
IP01995-W009,IP01995,W009,2023-01-01,334
IP01995-W010,IP01995,W010,2023-01-01,361
IP01995-W011,IP01995,W011,2023-01-01,309
IP01995-W012,IP01995,W012,2023-01-01,75
IP01996-W001,IP01996,W001,2023-01-01,262
IP01996-W002,IP01996,W002,2023-01-01,84
IP01996-W003,IP01996,W003,2023-01-01,271
IP01996-W004,IP01996,W004,2023-01-01,385
IP01996-W005,IP01996,W005,2023-01-01,291
IP01996-W006,IP01996,W006,2023-01-01,275
IP01996-W007,IP01996,W007,2023-01-01,434
IP01996-W008,IP01996,W008,2023-01-01,392
IP01996-W009,IP01996,W009,2023-01-01,300
IP01996-W010,IP01996,W010,2023-01-01,119
IP01996-W011,IP01996,W011,2023-01-01,445
IP01996-W012,IP01996,W012,2023-01-01,326
IP01997-W001,IP01997,W001,2023-01-01,401
IP01997-W002,IP01997,W002,2023-01-01,383
