purchase_order_line_id,purchase_order_id,product_id,quantity_ordered,quantity_received,unit_cost
POL0040180,PO013410,IP02283,363,363,482.87
POL0040181,PO013410,IP01783,205,205,104.88
POL0040182,PO013411,IP01656,254,7,716.37
POL0040183,PO013411,IP02406,369,328,581.56
POL0040184,PO013411,IP01906,178,172,481.97
POL0040185,PO013411,IP01156,262,34,265.81
POL0040186,PO013411,IP00656,336,16,119.73
POL0040187,PO013412,IP02436,243,243,410.85
POL0040188,PO013412,IP02186,387,387,242.49
POL0040189,PO013412,IP01686,584,584,307.06
POL0040190,PO013413,IP00920,482,482,331.23
POL0040191,PO013414,IP02136,295,295,145.13
POL0040192,PO013414,IP01136,440,440,485.23
POL0040193,PO013415,IP01421,53,53,340.05
POL0040194,PO013416,IP02474,44,44,545.72
POL0040195,PO013416,IP00474,424,424,482.21
POL0040196,PO013416,IP01474,272,272,17.62
POL0040197,PO013416,IP02224,354,354,42.56
POL0040198,PO013417,IP00803,522,522,443.19
POL0040199,PO013417,IP01553,418,418,537.65
POL0040200,PO013417,IP00553,384,384,403.85
POL0040201,PO013417,IP02053,264,264,371.74
POL0040202,PO013417,IP01303,366,366,700.78
POL0040203,PO013418,IP01689,214,214,227.82
POL0040204,PO013419,IP02009,66,66,105.61
POL0040205,PO013419,IP01259,53,53,665.19
POL0040206,PO013420,IP01161,342,342,90.91
POL0040207,PO013420,IP00911,23,23,150.22
POL0040208,PO013420,IP00411,371,371,383.78
POL0040209,PO013420,IP02411,406,406,17.65
POL0040210,PO013420,IP01911,430,430,295.15
POL0040211,PO013421,IP00306,477,477,398.75
POL0040212,PO013422,IP00316,553,553,179.42
POL0040213,PO013422,IP00816,524,524,820.42
POL0040214,PO013422,IP01566,466,466,83.76
POL0040215,PO013423,IP00558,492,492,643.83
POL0040216,PO013423,IP00808,469,469,725.75
POL0040217,PO013424,IP01359,111,111,364.17
POL0040218,PO013425,IP02412,554,0,585.39
POL0040219,PO013425,IP01912,508,0,800.86
POL0040220,PO013425,IP01162,510,0,389.33
POL0040221,PO013425,IP02162,132,0,263.65
POL0040222,PO013425,IP00162,31,0,306.68
POL0040223,PO013426,IP00914,54,54,761.75
POL0040224,PO013426,IP01914,24,24,789.23
POL0040225,PO013426,IP01414,260,260,190.64
POL0040226,PO013426,IP00164,407,407,744.96
POL0040227,PO013426,IP01664,265,265,96.92
POL0040228,PO013427,IP02016,380,380,395.38
POL0040229,PO013427,IP00016,513,513,763.7
POL0040230,PO013428,IP02395,509,509,462.66
POL0040231,PO013428,IP01395,121,121,744.88
POL0040232,PO013428,IP00395,221,221,575.93
POL0040233,PO013429,IP00155,312,312,735.41
POL0040234,PO013429,IP01655,558,558,475.36
POL0040235,PO013430,IP01174,347,347,621.01
POL0040236,PO013430,IP01424,108,108,387.86
POL0040237,PO013430,IP00174,152,152,60.47
POL0040238,PO013431,IP02402,527,527,261.61
POL0040239,PO013431,IP00152,383,383,480.43
POL0040240,PO013431,IP01152,45,45,24.17
POL0040241,PO013431,IP01652,88,88,334.49
POL0040242,PO013432,IP01225,306,306,633.89
POL0040243,PO013432,IP00975,409,409,64.71
POL0040244,PO013432,IP02475,202,202,201.43
POL0040245,PO013432,IP00725,34,34,624.03
POL0040246,PO013432,IP01725,36,36,799.14
POL0040247,PO013433,IP01068,219,219,588.32
POL0040248,PO013433,IP02318,493,493,517.32
POL0040249,PO013433,IP01568,515,515,744.6
POL0040250,PO013433,IP00318,494,494,854.42
POL0040251,PO013433,IP02068,389,389,600.54
POL0040252,PO013434,IP02083,582,582,659.57
POL0040253,PO013435,IP01222,43,40,761.89
POL0040254,PO013435,IP01972,375,333,523.01
POL0040255,PO013435,IP01472,473,294,318.65
POL0040256,PO013435,IP02472,357,241,781.17
POL0040257,PO013436,IP00896,62,47,315.36
POL0040258,PO013437,IP02240,527,527,99.61
POL0040259,PO013437,IP00240,187,187,471.14
POL0040260,PO013438,IP00945,447,447,492.1
POL0040261,PO013438,IP00695,278,278,555.46
POL0040262,PO013438,IP00195,76,76,640.05
POL0040263,PO013438,IP02195,422,422,435.39
POL0040264,PO013439,IP00852,529,529,218.05
POL0040265,PO013439,IP02352,321,321,804.03
POL0040266,PO013440,IP02265,136,136,784.43
POL0040267,PO013440,IP01265,442,442,763.71
POL0040268,PO013440,IP01765,533,533,469.16
POL0040269,PO013440,IP00765,580,580,510.85
POL0040270,PO013441,IP01730,44,44,108.95
POL0040271,PO013441,IP02480,365,365,263.87
POL0040272,PO013441,IP00230,550,550,412.34
POL0040273,PO013441,IP00980,323,323,213.3
POL0040274,PO013441,IP00480,363,363,212.04
POL0040275,PO013442,IP01091,456,456,644.09
POL0040276,PO013442,IP00091,112,112,528.95
POL0040277,PO013442,IP00591,183,183,711.59
POL0040278,PO013442,IP02341,276,276,592.13
POL0040279,PO013442,IP00841,144,144,59.31
POL0040280,PO013443,IP00125,141,141,66.2
POL0040281,PO013443,IP00875,437,437,354.38
POL0040282,PO013443,IP01625,462,462,765.81
POL0040283,PO013443,IP01125,34,34,798.66
POL0040284,PO013444,IP00298,25,25,622.11
POL0040285,PO013444,IP00548,530,530,859.06
POL0040286,PO013444,IP01548,342,342,97.48
POL0040287,PO013445,IP01513,99,99,87.69
POL0040288,PO013445,IP00263,154,154,133.76
POL0040289,PO013445,IP01263,326,326,230.92
POL0040290,PO013445,IP02013,187,187,286.56
POL0040291,PO013446,IP01236,277,0,3.56
POL0040292,PO013447,IP01550,282,20,522.47
POL0040293,PO013447,IP00050,101,21,449.7
POL0040294,PO013447,IP01300,305,276,40.39
POL0040295,PO013447,IP01050,108,98,419.83
POL0040296,PO013447,IP02300,244,55,342.45
POL0040297,PO013448,IP00442,585,585,850.22
POL0040298,PO013448,IP02442,436,436,108.29
POL0040299,PO013449,IP00018,449,449,125.99
POL0040300,PO013450,IP02153,353,353,201.28
POL0040301,PO013450,IP01653,28,28,816.06
POL0040302,PO013450,IP01403,267,267,791.73
POL0040303,PO013451,IP00645,271,271,581.62
POL0040304,PO013452,IP01524,173,173,746.37
POL0040305,PO013452,IP00274,122,122,854.02
POL0040306,PO013453,IP01807,79,79,242.71
POL0040307,PO013453,IP02307,570,570,609.33
POL0040308,PO013454,IP00790,533,533,50.52
POL0040309,PO013454,IP02040,126,126,51.95
POL0040310,PO013454,IP00540,424,424,752.48
POL0040311,PO013454,IP01290,70,70,461.32
POL0040312,PO013455,IP02191,106,106,143.95
POL0040313,PO013455,IP00691,552,552,10.32
POL0040314,PO013455,IP00941,423,423,803.38
POL0040315,PO013455,IP01441,206,206,85.03
POL0040316,PO013456,IP01479,306,306,378.6
POL0040317,PO013456,IP00979,450,450,547.85
POL0040318,PO013457,IP00106,459,459,132.67
POL0040319,PO013457,IP00606,561,561,787.18
POL0040320,PO013457,IP02106,459,459,369.67
POL0040321,PO013458,IP01600,434,121,89.2
POL0040322,PO013458,IP01100,72,7,778.34
POL0040323,PO013458,IP00850,250,134,803.64
POL0040324,PO013458,IP02100,553,282,153.54
POL0040325,PO013458,IP00100,266,162,79.62
POL0040326,PO013459,IP02188,109,109,254.45
POL0040327,PO013459,IP01938,538,538,525.79
POL0040328,PO013459,IP00938,525,525,444.62
POL0040329,PO013459,IP01438,23,23,710.13
POL0040330,PO013459,IP01188,418,418,667.36
POL0040331,PO013460,IP00312,315,0,334.37
POL0040332,PO013460,IP01062,589,0,245.85
POL0040333,PO013461,IP01246,329,46,201.64
POL0040334,PO013461,IP02496,49,2,355.84
POL0040335,PO013461,IP01496,468,239,333.53
POL0040336,PO013461,IP00996,93,87,782.42
POL0040337,PO013461,IP01746,342,316,156.43
POL0040338,PO013462,IP01991,217,0,9.19
POL0040339,PO013463,IP00596,189,189,648.61
POL0040340,PO013463,IP00846,167,167,770.4
POL0040341,PO013463,IP00096,189,189,442.55
POL0040342,PO013463,IP01096,453,453,254.35
POL0040343,PO013464,IP01460,586,582,592.35
POL0040344,PO013464,IP00960,462,139,872.54
POL0040345,PO013464,IP00210,402,277,441.3
POL0040346,PO013465,IP01730,326,0,103.84
POL0040347,PO013465,IP00730,348,0,824.04
POL0040348,PO013465,IP02480,535,0,265.93
POL0040349,PO013465,IP01230,438,0,779.91
POL0040350,PO013465,IP00980,345,0,213.85
POL0040351,PO013466,IP01847,84,84,446.38
POL0040352,PO013466,IP00097,224,224,386.17
POL0040353,PO013466,IP00597,214,214,211.69
POL0040354,PO013466,IP01097,534,534,254.06
POL0040355,PO013466,IP00347,345,345,628.88
POL0040356,PO013467,IP00717,480,480,380.11
POL0040357,PO013467,IP02217,78,78,433.29
POL0040358,PO013467,IP02467,78,78,411.24
POL0040359,PO013467,IP01467,186,186,247.6
POL0040360,PO013468,IP00055,224,224,13.01
POL0040361,PO013468,IP01555,110,110,785.16
POL0040362,PO013469,IP02176,302,302,747.32
POL0040363,PO013469,IP00676,252,252,67.75
POL0040364,PO013470,IP01909,538,249,512.77
POL0040365,PO013470,IP01659,26,11,796.01
POL0040366,PO013470,IP01159,333,305,367.07
POL0040367,PO013471,IP01876,201,201,649.55
POL0040368,PO013472,IP01102,44,44,641.46
POL0040369,PO013473,IP01222,389,389,766.29
POL0040370,PO013473,IP00472,210,210,558.54
POL0040371,PO013473,IP01972,277,277,497.39
POL0040372,PO013474,IP01085,71,71,524.93
POL0040373,PO013475,IP02118,360,360,261.17
POL0040374,PO013476,IP00619,336,260,359.03
POL0040375,PO013476,IP01369,187,48,209.68
POL0040376,PO013477,IP00363,524,524,129.35
POL0040377,PO013478,IP00635,538,538,13.65
POL0040378,PO013478,IP00885,473,473,681.54
POL0040379,PO013478,IP02385,546,546,264.57
POL0040380,PO013478,IP01385,34,34,124.21
POL0040381,PO013478,IP01635,563,563,624.49
POL0040382,PO013479,IP01914,365,365,762.21
POL0040383,PO013479,IP02164,122,122,256.9
POL0040384,PO013479,IP00664,20,20,129.3
POL0040385,PO013480,IP01736,176,176,772.96
POL0040386,PO013480,IP00986,510,510,130.45
POL0040387,PO013480,IP02236,269,269,515.39
POL0040388,PO013481,IP00466,298,298,533.25
POL0040389,PO013481,IP02216,155,155,58.18
POL0040390,PO013481,IP00216,167,167,268.18
POL0040391,PO013481,IP00966,440,440,316.2
POL0040392,PO013482,IP00823,238,238,197.54
POL0040393,PO013482,IP01573,196,196,519.73
POL0040394,PO013482,IP00323,277,277,759.81
POL0040395,PO013482,IP02073,252,252,790.58
POL0040396,PO013483,IP00049,214,214,400.87
POL0040397,PO013483,IP01799,53,53,546.56
POL0040398,PO013483,IP00299,255,255,237.65
POL0040399,PO013483,IP01549,585,585,424.55
POL0040400,PO013483,IP02049,570,570,81.29
POL0040401,PO013484,IP02454,193,193,367.6
POL0040402,PO013484,IP00454,356,356,243.25
POL0040403,PO013485,IP02354,511,25,138.17
POL0040404,PO013486,IP01727,467,467,539.98
POL0040405,PO013486,IP00477,24,24,172.77
POL0040406,PO013486,IP01227,146,146,673.14
POL0040407,PO013486,IP02227,288,288,226.91
POL0040408,PO013486,IP02477,67,67,105.62
POL0040409,PO013487,IP01873,488,488,137.66
POL0040410,PO013487,IP02373,377,377,354.78
POL0040411,PO013488,IP01159,98,98,371.74
POL0040412,PO013488,IP01659,300,300,754.72
POL0040413,PO013488,IP01909,521,521,507.25
POL0040414,PO013488,IP01409,137,137,308.54
POL0040415,PO013488,IP00159,313,313,818.87
POL0040416,PO013489,IP00528,528,528,579.41
POL0040417,PO013489,IP00028,179,179,605.9
POL0040418,PO013490,IP01293,213,213,62.03
POL0040419,PO013490,IP01043,564,564,81.98
POL0040420,PO013490,IP00293,547,547,815.78
POL0040421,PO013490,IP00043,359,359,725.38
POL0040422,PO013491,IP01378,53,53,248.89
POL0040423,PO013491,IP01128,510,510,335.33
POL0040424,PO013492,IP00955,226,92,503.64
POL0040425,PO013492,IP00455,206,164,137.32
POL0040426,PO013492,IP02205,365,45,25.55
POL0040427,PO013492,IP01455,309,51,466.71
POL0040428,PO013492,IP01955,100,85,822.92
POL0040429,PO013493,IP01235,233,233,162.55
POL0040430,PO013493,IP01985,413,413,165.14
POL0040431,PO013494,IP00836,525,525,189.79
POL0040432,PO013494,IP01336,355,355,12.86
POL0040433,PO013494,IP00086,437,437,434.45
POL0040434,PO013495,IP01275,493,493,139.72
POL0040435,PO013496,IP02393,527,527,564.91
POL0040436,PO013496,IP02143,224,224,338.76
POL0040437,PO013496,IP01643,600,600,488.17
POL0040438,PO013496,IP01393,57,57,476.57
POL0040439,PO013497,IP02148,596,334,302.04
POL0040440,PO013498,IP02066,259,259,684.27
POL0040441,PO013498,IP00566,67,67,383.74
POL0040442,PO013499,IP00259,368,368,404.26
POL0040443,PO013499,IP01509,530,530,563.74
POL0040444,PO013500,IP02048,588,488,435.03
POL0040445,PO013500,IP02298,255,215,326.87
POL0040446,PO013500,IP01298,575,444,138.03
POL0040447,PO013500,IP00548,254,82,803.64
POL0040448,PO013501,IP01824,188,0,408.89
POL0040449,PO013502,IP01562,522,522,710.61
POL0040450,PO013502,IP01312,323,323,464.04
POL0040451,PO013502,IP01812,83,83,493.12
POL0040452,PO013502,IP00812,520,520,466.94
POL0040453,PO013502,IP01062,597,597,238.22
POL0040454,PO013503,IP02228,280,280,282.55
POL0040455,PO013503,IP01978,89,89,269.77
POL0040456,PO013503,IP01228,218,218,869.64
POL0040457,PO013503,IP00978,157,157,750.44
POL0040458,PO013503,IP01728,490,490,171.53
POL0040459,PO013504,IP01501,408,408,473.14
POL0040460,PO013504,IP00251,77,77,723.35
POL0040461,PO013504,IP02251,124,124,829.93
POL0040462,PO013504,IP00001,258,258,559.39
POL0040463,PO013505,IP02203,366,366,70.64
POL0040464,PO013505,IP00203,417,417,2.17
POL0040465,PO013505,IP01203,160,160,582.79
POL0040466,PO013506,IP01113,341,341,603.74
POL0040467,PO013506,IP01863,301,301,843.53
POL0040468,PO013506,IP00363,400,400,128.42
POL0040469,PO013506,IP00113,369,369,560.15
POL0040470,PO013506,IP01363,162,162,198.66
POL0040471,PO013507,IP01357,379,0,810.68
POL0040472,PO013507,IP00107,213,0,422.13
POL0040473,PO013507,IP01607,526,0,673.7
POL0040474,PO013508,IP02247,310,0,437.04
POL0040475,PO013508,IP01997,249,0,553.97
POL0040476,PO013508,IP02497,117,0,851.72
POL0040477,PO013508,IP01247,586,0,781.72
POL0040478,PO013509,IP02027,307,307,767.68
POL0040479,PO013509,IP01527,181,181,596.15
POL0040480,PO013509,IP00527,345,345,224.12
POL0040481,PO013509,IP01777,569,569,95.97
POL0040482,PO013509,IP00777,144,144,162.19
POL0040483,PO013510,IP00083,156,156,236.27
POL0040484,PO013511,IP01780,372,0,630.3
POL0040485,PO013511,IP00780,32,0,213.71
POL0040486,PO013511,IP01280,546,0,181.42
POL0040487,PO013511,IP00280,563,0,561.44
POL0040488,PO013511,IP02280,157,0,393.49
POL0040489,PO013512,IP01319,370,53,5.94
POL0040490,PO013512,IP00819,446,397,808.19
POL0040491,PO013512,IP01569,76,19,735.45
POL0040492,PO013512,IP02069,136,9,206.28
POL0040493,PO013512,IP00569,70,30,100.08
POL0040494,PO013513,IP00233,523,523,810.08
POL0040495,PO013513,IP01483,529,529,20.39
POL0040496,PO013514,IP00499,111,111,564.33
POL0040497,PO013514,IP02249,295,295,228.2
POL0040498,PO013514,IP00999,104,104,4.38
POL0040499,PO013514,IP00749,156,156,753.8
POL0040500,PO013515,IP01292,130,130,273.28
POL0040501,PO013515,IP01542,49,49,773.92
POL0040502,PO013516,IP00377,506,325,214.58
POL0040503,PO013516,IP02377,346,52,771.79
POL0040504,PO013517,IP00164,179,179,770.67
POL0040505,PO013518,IP00235,155,155,572.62
POL0040506,PO013519,IP01748,239,239,800.66
POL0040507,PO013519,IP01498,186,186,687.54
POL0040508,PO013519,IP02248,389,389,279.5
POL0040509,PO013519,IP01998,406,406,595.62
POL0040510,PO013520,IP01370,288,0,622.62
POL0040511,PO013520,IP01870,328,0,383.76
POL0040512,PO013520,IP00370,571,0,65.16
POL0040513,PO013521,IP01626,163,163,389.5
POL0040514,PO013522,IP01009,357,357,747.17
POL0040515,PO013522,IP01759,127,127,644.3
POL0040516,PO013522,IP02259,135,135,835.97
POL0040517,PO013523,IP01973,501,501,174.8
POL0040518,PO013523,IP02223,342,342,790.3
POL0040519,PO013524,IP00149,74,74,804.13
POL0040520,PO013524,IP01649,344,344,327.66
POL0040521,PO013524,IP01899,128,128,142.26
POL0040522,PO013524,IP00399,35,35,742.13
POL0040523,PO013525,IP02186,428,428,250.78
POL0040524,PO013525,IP01936,578,578,307.57
POL0040525,PO013525,IP00186,528,528,806.22
POL0040526,PO013525,IP01686,87,87,294.05
POL0040527,PO013525,IP01436,267,267,9.65
POL0040528,PO013526,IP00600,214,214,297.72
POL0040529,PO013526,IP02100,386,386,155.29
POL0040530,PO013526,IP00100,67,67,78.74
POL0040531,PO013526,IP00350,489,489,670.07
POL0040532,PO013527,IP02466,256,256,389.13
POL0040533,PO013527,IP00716,68,68,178.02
POL0040534,PO013527,IP02216,313,313,60.65
POL0040535,PO013528,IP02025,331,331,673.31
POL0040536,PO013528,IP01025,492,492,309.17
POL0040537,PO013528,IP00025,466,466,615.99
POL0040538,PO013528,IP01275,142,142,131.08
POL0040539,PO013528,IP01775,261,261,554.44
POL0040540,PO013529,IP00121,350,350,494.79
POL0040541,PO013529,IP02371,78,78,398.87
POL0040542,PO013530,IP00041,346,346,743.71
POL0040543,PO013530,IP01041,238,238,786.62
POL0040544,PO013531,IP02484,359,359,626.84
POL0040545,PO013531,IP01484,364,364,415.91
POL0040546,PO013532,IP02418,47,47,553.63
POL0040547,PO013533,IP02087,327,327,469.91
POL0040548,PO013533,IP01587,178,178,109.98
POL0040549,PO013533,IP00587,355,355,420.16
POL0040550,PO013534,IP00202,374,374,595.72
POL0040551,PO013534,IP00702,318,318,777.92
POL0040552,PO013535,IP01198,155,155,359.62
POL0040553,PO013536,IP01016,362,362,250.87
POL0040554,PO013537,IP00513,294,277,291.61
POL0040555,PO013537,IP00263,549,296,136.07
POL0040556,PO013538,IP00662,571,0,402.54
POL0040557,PO013539,IP01188,142,142,683.7
POL0040558,PO013539,IP02188,33,33,263.68
POL0040559,PO013539,IP00688,206,206,537.81
POL0040560,PO013539,IP00938,125,125,448.87
POL0040561,PO013539,IP01688,461,461,447.33
POL0040562,PO013540,IP00785,102,102,194.12
POL0040563,PO013541,IP01995,447,447,238.34
POL0040564,PO013542,IP01254,544,544,365.23
POL0040565,PO013543,IP00948,332,332,132.48
POL0040566,PO013544,IP00457,352,352,540.54
POL0040567,PO013545,IP01490,262,262,393.76
POL0040568,PO013545,IP00990,242,242,458.76
POL0040569,PO013546,IP00702,431,431,764.23
POL0040570,PO013546,IP00452,600,600,797.14
POL0040571,PO013547,IP00687,64,64,479.98
POL0040572,PO013547,IP02437,84,84,193.43
POL0040573,PO013548,IP00163,352,352,446.22
POL0040574,PO013548,IP00413,565,565,319.35
POL0040575,PO013549,IP00334,542,542,170.21
POL0040576,PO013549,IP01334,68,68,714.25
POL0040577,PO013549,IP01834,250,250,684.79
POL0040578,PO013549,IP02084,34,34,862.32
POL0040579,PO013549,IP02334,240,240,641.84
POL0040580,PO013550,IP01850,137,137,844.82
POL0040581,PO013550,IP02350,479,479,251.13
POL0040582,PO013550,IP00850,359,359,813.52
POL0040583,PO013550,IP02100,334,334,157.58
POL0040584,PO013551,IP01147,222,222,361.45
POL0040585,PO013551,IP02147,562,562,290.06
POL0040586,PO013551,IP01897,400,400,416.13
POL0040587,PO013551,IP00897,179,179,835.94
POL0040588,PO013551,IP00647,25,25,435.22
POL0040589,PO013552,IP00926,209,209,112.82
POL0040590,PO013552,IP02176,299,299,777.14
POL0040591,PO013552,IP01426,161,161,712.93
POL0040592,PO013553,IP01244,366,366,813.1
POL0040593,PO013553,IP02244,130,130,383.33
POL0040594,PO013553,IP00494,91,91,486.23
POL0040595,PO013553,IP00244,499,499,395.05
POL0040596,PO013554,IP02254,290,290,126.76
POL0040597,PO013554,IP00504,532,532,375.77
POL0040598,PO013554,IP00254,284,284,219.63
POL0040599,PO013554,IP01254,169,169,379.63
POL0040600,PO013555,IP02098,121,0,163.14
POL0040601,PO013556,IP00082,405,342,234.62
POL0040602,PO013557,IP01330,592,592,769.45
POL0040603,PO013557,IP00080,357,357,614.3
POL0040604,PO013557,IP02330,422,422,1.92
POL0040605,PO013557,IP00580,459,459,587.24
POL0040606,PO013558,IP01160,545,545,120.34
POL0040607,PO013558,IP02410,426,426,631.93
POL0040608,PO013559,IP01865,458,458,535.4
POL0040609,PO013559,IP01115,128,128,93.49
POL0040610,PO013560,IP00061,200,200,366.35
POL0040611,PO013561,IP02241,66,66,828.56
POL0040612,PO013561,IP01741,264,264,487
POL0040613,PO013561,IP01241,356,356,568.92
POL0040614,PO013561,IP01491,217,217,116.53
POL0040615,PO013562,IP00690,40,40,652.56
POL0040616,PO013562,IP00190,251,251,492.24
POL0040617,PO013562,IP02440,431,431,390.17
POL0040618,PO013562,IP01190,38,38,695.88
POL0040619,PO013562,IP01440,406,406,9.39
POL0040620,PO013563,IP01170,530,530,774.96
POL0040621,PO013564,IP02442,302,302,110.23
POL0040622,PO013564,IP01192,62,62,264.07
POL0040623,PO013564,IP00942,24,24,676.33
POL0040624,PO013565,IP01382,60,60,615.66
POL0040625,PO013566,IP02046,140,140,653.26
POL0040626,PO013566,IP01046,393,393,455.71
POL0040627,PO013567,IP01512,376,376,126.08
POL0040628,PO013567,IP01262,420,420,84.98
POL0040629,PO013567,IP00512,434,434,458.29
POL0040630,PO013567,IP01762,148,148,238.78
POL0040631,PO013567,IP01012,86,86,24.33
POL0040632,PO013568,IP01018,481,481,231.68
POL0040633,PO013568,IP00018,510,510,125.05
POL0040634,PO013568,IP02018,368,368,561.16
POL0040635,PO013568,IP02268,53,53,249.88
POL0040636,PO013569,IP00867,401,401,545.53
