purchase_order_id,supplier_id,warehouse_id,ordered_at,expected_at,received_at,status
PO014417,SUP0004,W002,15-02-2023,26-02-2023,28-02-2023,received
PO014418,SUP0046,W005,30-03-2025,14-05-2025,14-05-2025,received
PO014419,SUP0094,W003,26-02-2025,12-04-2025,12-04-2025,received
PO014420,SUP0183,W006,16-08-2024,31-08-2024,30-08-2024,received
PO014421,SUP0045,W011,27-01-2023,15-02-2023,19-02-2023,received
PO014422,SUP0102,W005,30-06-2024,12-07-2024,21-07-2024,received
PO014423,SUP0245,W001,17-11-2024,28-11-2024,06-12-2024,received
PO014424,SUP0092,W005,23-05-2024,12-07-2024,21-07-2024,received
PO014425,SUP0056,W010,16-06-2023,01-07-2023,30-06-2023,received
PO014426,SUP0153,W003,30-03-2023,11-04-2023,22-04-2023,received
PO014427,SUP0190,W003,29-12-2024,13-01-2025,20-01-2025,partial
PO014428,SUP0238,W008,05-02-2025,22-03-2025,24-03-2025,received
PO014429,SUP0207,W005,14-07-2024,25-07-2024,01-08-2024,received
PO014430,SUP0131,W004,09-02-2024,22-03-2024,04-04-2024,partial
PO014431,SUP0006,W004,07-04-2025,14-05-2025,24-05-2025,received
PO014432,SUP0072,W009,24-02-2023,09-04-2023,,cancelled
PO014433,SUP0151,W001,09-04-2023,05-05-2023,06-05-2023,received
PO014434,SUP0057,W010,18-07-2023,10-08-2023,08-08-2023,received
PO014435,SUP0115,W012,30-08-2024,10-09-2024,,cancelled
PO014436,SUP0124,W008,10-07-2024,25-07-2024,07-08-2024,partial
PO014437,SUP0244,W001,02-07-2023,21-08-2023,19-08-2023,received
PO014438,SUP0181,W004,30-09-2025,10-10-2025,15-10-2025,partial
PO014439,SUP0094,W002,08-05-2023,22-06-2023,24-06-2023,received
PO014440,SUP0034,W002,29-04-2024,29-05-2024,10-06-2024,received
PO014441,SUP0015,W001,20-03-2024,08-04-2024,22-04-2024,received
PO014442,SUP0018,W009,25-12-2024,22-02-2025,,cancelled
PO014443,SUP0205,W010,19-02-2023,17-03-2023,20-03-2023,received
PO014444,SUP0087,W005,10-09-2025,01-10-2025,14-10-2025,received
PO014445,SUP0227,W011,11-03-2025,11-04-2025,15-04-2025,received
PO014446,SUP0146,W003,05-05-2025,20-06-2025,17-06-2025,received
PO014447,SUP0016,W010,05-08-2024,30-09-2024,02-10-2024,partial
PO014448,SUP0209,W012,05-12-2024,21-01-2025,21-01-2025,received
PO014449,SUP0086,W007,01-12-2023,29-01-2024,27-01-2024,received
PO014450,SUP0132,W004,18-03-2024,28-03-2024,28-03-2024,received
PO014451,SUP0138,W009,14-02-2024,08-04-2024,22-04-2024,received
PO014452,SUP0019,W004,24-11-2023,05-12-2023,12-12-2023,received
PO014453,SUP0025,W004,24-01-2023,11-02-2023,25-02-2023,received
PO014454,SUP0195,W006,26-02-2025,05-04-2025,05-04-2025,received
PO014455,SUP0237,W007,05-10-2024,13-10-2024,16-10-2024,partial
PO014456,SUP0168,W001,10-07-2025,26-08-2025,02-09-2025,received
PO014457,SUP0132,W007,27-01-2025,06-02-2025,09-02-2025,received
PO014458,SUP0035,W004,31-10-2023,09-11-2023,18-11-2023,received
PO014459,SUP0017,W001,14-12-2025,31-12-2025,,open
PO014460,SUP0022,W006,12-07-2024,18-08-2024,20-08-2024,received
PO014461,SUP0167,W008,28-12-2023,11-01-2024,11-01-2024,received
PO014462,SUP0003,W002,20-10-2024,23-11-2024,03-12-2024,received
PO014463,SUP0150,W007,09-04-2023,02-05-2023,12-05-2023,received
PO014464,SUP0110,W011,21-09-2025,15-11-2025,19-11-2025,received
PO014465,SUP0236,W003,10-11-2023,23-12-2023,03-01-2024,received
PO014466,SUP0190,W005,16-03-2024,31-03-2024,08-04-2024,received
PO014467,SUP0031,W010,20-03-2024,20-04-2024,17-04-2024,received
PO014468,SUP0131,W001,30-08-2024,11-10-2024,20-10-2024,received
PO014469,SUP0054,W005,09-01-2025,16-01-2025,28-01-2025,partial
PO014470,SUP0216,W010,08-09-2023,04-11-2023,14-11-2023,received
PO014471,SUP0013,W006,04-11-2023,26-11-2023,06-12-2023,received
PO014472,SUP0035,W001,05-08-2025,14-08-2025,11-08-2025,received
PO014473,SUP0081,W004,12-05-2025,04-06-2025,01-06-2025,received
PO014474,SUP0104,W003,28-11-2024,03-12-2024,08-12-2024,received
PO014475,SUP0224,W009,16-04-2024,01-05-2024,15-05-2024,received
PO014476,SUP0101,W005,21-09-2025,03-10-2025,08-10-2025,received
PO014477,SUP0126,W001,09-01-2024,20-01-2024,18-01-2024,received
PO014478,SUP0065,W007,10-07-2024,30-07-2024,07-08-2024,received
PO014479,SUP0184,W007,28-09-2024,09-11-2024,15-11-2024,received
PO014480,SUP0100,W005,27-01-2023,14-03-2023,25-03-2023,received
PO014481,SUP0017,W003,22-03-2024,10-05-2024,14-05-2024,received
PO014482,SUP0012,W010,08-10-2024,11-11-2024,,cancelled
PO014483,SUP0210,W012,20-11-2024,29-12-2024,11-01-2025,received
PO014484,SUP0084,W001,29-01-2023,14-03-2023,15-03-2023,received
PO014485,SUP0140,W011,24-10-2025,16-11-2025,15-11-2025,received
PO014486,SUP0229,W012,04-02-2024,16-03-2024,29-03-2024,received
PO014487,SUP0113,W011,13-03-2023,06-05-2023,07-05-2023,received
PO014488,SUP0169,W011,07-05-2024,02-07-2024,04-07-2024,received
PO014489,SUP0208,W011,21-02-2023,12-04-2023,25-04-2023,received
PO014490,SUP0174,W003,27-02-2025,23-04-2025,23-04-2025,received
PO014491,SUP0090,W010,17-09-2025,16-11-2025,24-11-2025,received
PO014492,SUP0159,W006,26-10-2023,27-11-2023,06-12-2023,received
PO014493,SUP0218,W005,04-04-2023,20-04-2023,21-04-2023,received
PO014494,SUP0006,W007,30-04-2025,06-06-2025,08-06-2025,received
PO014495,SUP0011,W005,03-02-2024,22-03-2024,29-03-2024,received
PO014496,SUP0126,W007,15-02-2023,26-02-2023,01-03-2023,received
PO014497,SUP0222,W002,26-04-2023,26-05-2023,07-06-2023,received
PO014498,SUP0106,W007,14-05-2024,14-06-2024,12-06-2024,received
PO014499,SUP0109,W007,04-01-2024,10-01-2024,10-01-2024,received
PO014500,SUP0175,W010,12-02-2023,17-02-2023,22-02-2023,received
PO014501,SUP0240,W006,30-06-2024,19-07-2024,01-08-2024,received
PO014502,SUP0075,W012,24-02-2023,23-03-2023,04-04-2023,received
PO014503,SUP0132,W002,06-03-2023,16-03-2023,29-03-2023,received
PO014504,SUP0100,W008,23-09-2023,08-11-2023,22-11-2023,received
PO014505,SUP0043,W008,09-08-2025,24-08-2025,31-08-2025,received
PO014506,SUP0123,W005,13-01-2023,16-02-2023,21-02-2023,received
PO014507,SUP0079,W001,17-04-2024,18-05-2024,18-05-2024,received
PO014508,SUP0214,W008,23-11-2025,24-12-2025,,open
PO014509,SUP0154,W007,15-01-2025,31-01-2025,03-02-2025,received
PO014510,SUP0113,W002,18-04-2024,11-06-2024,19-06-2024,received
PO014511,SUP0056,W003,30-12-2023,14-01-2024,16-01-2024,received
PO014512,SUP0190,W008,19-11-2023,04-12-2023,06-12-2023,received
PO014513,SUP0098,W010,23-01-2025,14-02-2025,19-02-2025,received
PO014514,SUP0074,W001,25-09-2025,10-11-2025,10-11-2025,received
PO014515,SUP0065,W011,27-03-2023,16-04-2023,21-04-2023,received
PO014516,SUP0046,W007,07-11-2024,22-12-2024,25-12-2024,received
PO014517,SUP0029,W007,12-02-2025,14-03-2025,28-03-2025,received
PO014518,SUP0231,W002,21-05-2025,24-06-2025,03-07-2025,received
PO014519,SUP0220,W003,26-04-2025,06-05-2025,15-05-2025,received
PO014520,SUP0200,W006,18-04-2025,04-06-2025,04-06-2025,received
PO014521,SUP0055,W005,26-04-2025,21-05-2025,27-05-2025,received
PO014522,SUP0166,W007,15-05-2023,27-05-2023,28-05-2023,received
PO014523,SUP0085,W004,28-09-2023,31-10-2023,,cancelled
PO014524,SUP0239,W007,26-07-2024,30-08-2024,29-08-2024,received
PO014525,SUP0229,W012,30-05-2024,10-07-2024,21-07-2024,received
PO014526,SUP0180,W010,19-05-2023,17-06-2023,24-06-2023,received
PO014527,SUP0172,W007,19-07-2024,21-08-2024,29-08-2024,received
PO014528,SUP0005,W006,21-02-2024,15-03-2024,26-03-2024,received
PO014529,SUP0225,W012,24-07-2023,02-08-2023,11-08-2023,received
PO014530,SUP0164,W006,19-04-2025,14-06-2025,28-06-2025,received
PO014531,SUP0080,W012,07-08-2023,21-08-2023,25-08-2023,received
PO014532,SUP0183,W003,14-10-2025,29-10-2025,03-11-2025,received
PO014533,SUP0105,W002,27-11-2024,25-12-2024,08-01-2025,received
PO014534,SUP0023,W001,12-05-2024,30-06-2024,13-07-2024,received
PO014535,SUP0121,W006,18-04-2023,20-05-2023,02-06-2023,received
PO014536,SUP0163,W001,23-08-2024,15-10-2024,29-10-2024,received
PO014537,SUP0221,W012,04-11-2024,11-11-2024,12-11-2024,received
PO014538,SUP0066,W004,29-07-2024,17-09-2024,25-09-2024,received
PO014539,SUP0129,W010,31-03-2024,21-05-2024,04-06-2024,received
PO014540,SUP0241,W008,15-08-2024,01-09-2024,03-09-2024,received
PO014541,SUP0009,W003,19-12-2024,08-02-2025,21-02-2025,received
PO014542,SUP0222,W005,22-11-2025,22-12-2025,,open
PO014543,SUP0209,W011,15-01-2025,03-03-2025,28-02-2025,received
PO014544,SUP0048,W002,19-06-2023,01-08-2023,03-08-2023,received
PO014545,SUP0083,W012,25-02-2023,21-03-2023,19-03-2023,received
PO014546,SUP0187,W004,05-06-2025,16-06-2025,27-06-2025,received
PO014547,SUP0247,W006,01-07-2025,12-08-2025,22-08-2025,received
PO014548,SUP0087,W006,14-02-2023,07-03-2023,06-03-2023,received
PO014549,SUP0080,W005,10-01-2025,24-01-2025,23-01-2025,received
PO014550,SUP0094,W008,11-03-2025,25-04-2025,03-05-2025,received
PO014551,SUP0083,W011,28-10-2023,21-11-2023,30-11-2023,received
PO014552,SUP0082,W009,09-06-2023,21-07-2023,27-07-2023,received
PO014553,SUP0250,W001,02-03-2025,18-04-2025,22-04-2025,received
PO014554,SUP0215,W005,07-06-2023,11-07-2023,21-07-2023,received
PO014555,SUP0179,W009,30-10-2024,27-11-2024,01-12-2024,received
PO014556,SUP0197,W006,20-04-2025,04-05-2025,08-05-2025,received
PO014557,SUP0087,W001,22-04-2024,13-05-2024,15-05-2024,received
PO014558,SUP0250,W005,24-05-2025,10-07-2025,07-07-2025,received
PO014559,SUP0213,W001,24-01-2023,13-03-2023,24-03-2023,received
PO014560,SUP0196,W005,26-08-2025,01-10-2025,09-10-2025,received
PO014561,SUP0227,W006,03-12-2023,03-01-2024,04-01-2024,received
PO014562,SUP0027,W003,08-06-2023,16-07-2023,15-07-2023,received
PO014563,SUP0018,W007,18-01-2023,18-03-2023,29-03-2023,received
PO014564,SUP0006,W003,20-01-2024,26-02-2024,03-03-2024,received
PO014565,SUP0134,W008,12-02-2024,23-03-2024,29-03-2024,received
PO014566,SUP0093,W008,09-03-2023,08-05-2023,16-05-2023,partial
PO014567,SUP0127,W006,12-05-2024,02-07-2024,10-07-2024,received
PO014568,SUP0113,W007,19-07-2024,11-09-2024,09-09-2024,received
PO014569,SUP0138,W009,31-03-2024,24-05-2024,30-05-2024,received
PO014570,SUP0039,W001,28-09-2025,05-10-2025,05-10-2025,received
PO014571,SUP0219,W007,07-01-2024,05-02-2024,12-02-2024,received
PO014572,SUP0195,W007,01-10-2024,08-11-2024,16-11-2024,received
PO014573,SUP0105,W008,08-07-2025,05-08-2025,16-08-2025,received
PO014574,SUP0056,W005,16-08-2023,31-08-2023,10-09-2023,received
PO014575,SUP0166,W003,16-10-2025,28-10-2025,10-11-2025,received
PO014576,SUP0005,W002,26-06-2024,19-07-2024,23-07-2024,received
PO014577,SUP0244,W002,26-07-2025,14-09-2025,22-09-2025,received
PO014578,SUP0221,W011,05-08-2025,12-08-2025,24-08-2025,received
PO014579,SUP0211,W008,29-03-2023,17-04-2023,26-04-2023,received
PO014580,SUP0183,W004,06-02-2023,21-02-2023,04-03-2023,received
PO014581,SUP0017,W012,13-06-2023,01-08-2023,03-08-2023,received
PO014582,SUP0123,W005,25-02-2023,31-03-2023,13-04-2023,received
PO014583,SUP0093,W010,03-08-2023,02-10-2023,05-10-2023,received
PO014584,SUP0245,W003,18-09-2023,29-09-2023,07-10-2023,partial
PO014585,SUP0089,W009,26-05-2025,21-06-2025,24-06-2025,received
PO014586,SUP0224,W004,20-05-2023,04-06-2023,06-06-2023,received
PO014587,SUP0244,W003,18-12-2024,06-02-2025,09-02-2025,received
PO014588,SUP0169,W006,17-04-2023,12-06-2023,16-06-2023,received
PO014589,SUP0072,W012,14-07-2025,27-08-2025,07-09-2025,partial
PO014590,SUP0239,W010,01-05-2023,05-06-2023,11-06-2023,received
PO014591,SUP0152,W010,26-01-2023,23-02-2023,22-02-2023,received
PO014592,SUP0199,W008,02-08-2024,25-08-2024,30-08-2024,partial
PO014593,SUP0095,W003,20-11-2024,12-12-2024,,cancelled
PO014594,SUP0212,W011,19-07-2023,14-08-2023,27-08-2023,partial
PO014595,SUP0151,W011,28-03-2025,23-04-2025,28-04-2025,received
PO014596,SUP0189,W004,08-10-2025,10-11-2025,20-11-2025,received
PO014597,SUP0119,W002,10-01-2025,03-02-2025,05-02-2025,received
PO014598,SUP0171,W011,21-03-2024,19-05-2024,24-05-2024,received
PO014599,SUP0120,W009,20-02-2024,03-04-2024,10-04-2024,received
PO014600,SUP0015,W002,19-05-2024,07-06-2024,04-06-2024,received
PO014601,SUP0094,W011,06-04-2025,21-05-2025,27-05-2025,received
PO014602,SUP0094,W002,10-02-2023,27-03-2023,30-03-2023,received
PO014603,SUP0036,W010,19-11-2025,31-12-2025,,open
PO014604,SUP0249,W001,16-11-2025,31-12-2025,,open
PO014605,SUP0185,W009,07-06-2023,18-06-2023,15-06-2023,received
PO014606,SUP0185,W005,26-11-2023,07-12-2023,18-12-2023,received
PO014607,SUP0191,W012,11-04-2024,23-05-2024,30-05-2024,received
PO014608,SUP0076,W007,07-01-2025,20-02-2025,04-03-2025,received
PO014609,SUP0098,W005,29-08-2024,20-09-2024,20-09-2024,received
PO014610,SUP0016,W008,28-01-2023,25-03-2023,23-03-2023,received
PO014611,SUP0057,W001,24-07-2025,16-08-2025,18-08-2025,received
PO014612,SUP0190,W006,09-08-2023,24-08-2023,27-08-2023,received
PO014613,SUP0043,W011,14-12-2023,29-12-2023,28-12-2023,received
PO014614,SUP0124,W011,15-05-2025,30-05-2025,13-06-2025,received
PO014615,SUP0083,W006,17-07-2025,10-08-2025,22-08-2025,partial
PO014616,SUP0034,W008,16-08-2025,15-09-2025,13-09-2025,partial
PO014617,SUP0200,W010,24-10-2023,10-12-2023,07-12-2023,received
PO014618,SUP0242,W011,09-02-2025,09-03-2025,11-03-2025,received
PO014619,SUP0008,W007,11-06-2025,12-07-2025,19-07-2025,received
PO014620,SUP0066,W011,10-09-2024,30-10-2024,06-11-2024,received
PO014621,SUP0141,W004,10-07-2023,24-07-2023,03-08-2023,received
PO014622,SUP0092,W002,21-06-2023,10-08-2023,24-08-2023,received
PO014623,SUP0219,W006,20-07-2024,18-08-2024,30-08-2024,received
PO014624,SUP0171,W006,08-09-2024,06-11-2024,09-11-2024,received
PO014625,SUP0030,W002,19-12-2023,01-01-2024,04-01-2024,received
PO014626,SUP0113,W009,29-09-2024,22-11-2024,02-12-2024,received
PO014627,SUP0144,W006,20-10-2025,11-11-2025,14-11-2025,received
PO014628,SUP0066,W011,22-09-2024,11-11-2024,23-11-2024,received
PO014629,SUP0142,W002,02-03-2024,30-04-2024,07-05-2024,received
PO014630,SUP0210,W010,16-04-2023,25-05-2023,08-06-2023,received
PO014631,SUP0034,W001,13-11-2024,13-12-2024,13-12-2024,received
PO014632,SUP0213,W005,29-09-2023,16-11-2023,18-11-2023,received
PO014633,SUP0015,W008,01-03-2024,20-03-2024,29-03-2024,received
PO014634,SUP0187,W002,11-06-2023,22-06-2023,19-06-2023,received
PO014635,SUP0173,W006,03-12-2023,22-12-2023,23-12-2023,partial
PO014636,SUP0023,W009,04-02-2025,25-03-2025,07-04-2025,received
PO014637,SUP0221,W002,03-12-2024,10-12-2024,16-12-2024,received
PO014638,SUP0001,W008,11-11-2024,19-12-2024,28-12-2024,received
PO014639,SUP0038,W007,14-03-2025,11-04-2025,11-04-2025,received
PO014640,SUP0049,W006,12-11-2025,26-12-2025,30-12-2025,partial
PO014641,SUP0020,W006,06-11-2023,26-11-2023,10-12-2023,received
PO014642,SUP0115,W012,15-06-2024,26-06-2024,04-07-2024,received
PO014643,SUP0043,W008,28-06-2023,13-07-2023,10-07-2023,received
PO014644,SUP0044,W005,01-02-2025,31-03-2025,12-04-2025,received
PO014645,SUP0199,W010,06-08-2025,29-08-2025,28-08-2025,received
PO014646,SUP0035,W006,23-07-2025,01-08-2025,30-07-2025,received
PO014647,SUP0182,W005,15-12-2023,25-01-2024,01-02-2024,received
PO014648,SUP0191,W008,20-07-2024,31-08-2024,03-09-2024,received
PO014649,SUP0237,W005,11-02-2025,19-02-2025,04-03-2025,partial
PO014650,SUP0122,W008,27-02-2024,08-04-2024,17-04-2024,received
PO014651,SUP0227,W002,23-02-2025,26-03-2025,07-04-2025,received
PO014652,SUP0163,W001,13-01-2025,07-03-2025,12-03-2025,received
PO014653,SUP0129,W003,21-12-2024,10-02-2025,21-02-2025,received
PO014654,SUP0224,W011,17-07-2023,01-08-2023,14-08-2023,received
PO014655,SUP0108,W004,30-09-2023,15-10-2023,18-10-2023,received
PO014656,SUP0075,W002,11-01-2024,07-02-2024,20-02-2024,received
PO014657,SUP0020,W011,21-09-2025,11-10-2025,15-10-2025,received
PO014658,SUP0038,W001,27-06-2025,25-07-2025,06-08-2025,received
PO014659,SUP0148,W005,01-11-2025,26-11-2025,09-12-2025,partial
PO014660,SUP0237,W002,17-07-2023,25-07-2023,01-08-2023,received
PO014661,SUP0079,W011,14-09-2023,15-10-2023,24-10-2023,partial
PO014662,SUP0126,W002,11-12-2023,22-12-2023,29-12-2023,received
PO014663,SUP0186,W012,22-05-2023,11-07-2023,16-07-2023,received
PO014664,SUP0225,W011,15-11-2024,24-11-2024,05-12-2024,received
PO014665,SUP0081,W010,09-03-2023,01-04-2023,02-04-2023,received
PO014666,SUP0005,W011,11-09-2025,04-10-2025,17-10-2025,received
PO014667,SUP0211,W007,02-09-2024,21-09-2024,25-09-2024,received
PO014668,SUP0013,W002,15-01-2025,06-02-2025,04-02-2025,received
PO014669,SUP0069,W007,01-07-2025,24-08-2025,28-08-2025,received
PO014670,SUP0165,W006,04-04-2024,04-05-2024,09-05-2024,received
PO014671,SUP0171,W002,09-02-2025,09-04-2025,19-04-2025,partial
PO014672,SUP0011,W011,14-08-2024,01-10-2024,07-10-2024,received
PO014673,SUP0205,W010,18-12-2023,13-01-2024,18-01-2024,received
PO014674,SUP0011,W012,22-01-2024,10-03-2024,15-03-2024,received
PO014675,SUP0106,W001,15-05-2025,15-06-2025,16-06-2025,received
PO014676,SUP0083,W008,03-06-2023,27-06-2023,08-07-2023,received
PO014677,SUP0095,W001,30-07-2023,21-08-2023,01-09-2023,received
PO014678,SUP0149,W002,07-11-2025,16-11-2025,29-11-2025,received
PO014679,SUP0153,W002,06-02-2024,18-02-2024,02-03-2024,received
PO014680,SUP0023,W008,25-05-2024,13-07-2024,15-07-2024,received
PO014681,SUP0198,W002,09-07-2025,18-08-2025,30-08-2025,received
PO014682,SUP0060,W007,19-07-2023,01-08-2023,06-08-2023,received
PO014683,SUP0045,W007,18-11-2025,07-12-2025,,open
PO014684,SUP0172,W007,19-11-2025,22-12-2025,,open
PO014685,SUP0128,W009,31-12-2024,14-02-2025,22-02-2025,partial
PO014686,SUP0050,W005,25-05-2023,03-06-2023,06-06-2023,received
PO014687,SUP0012,W005,24-11-2024,28-12-2024,06-01-2025,received
PO014688,SUP0108,W007,05-02-2023,20-02-2023,24-02-2023,received
PO014689,SUP0061,W012,29-10-2023,05-12-2023,18-12-2023,received
PO014690,SUP0035,W006,12-06-2023,21-06-2023,20-06-2023,received
PO014691,SUP0244,W003,16-04-2024,05-06-2024,15-06-2024,received
PO014692,SUP0054,W004,15-02-2023,22-02-2023,07-03-2023,received
PO014693,SUP0076,W005,11-04-2023,25-05-2023,06-06-2023,received
PO014694,SUP0211,W005,06-01-2023,25-01-2023,04-02-2023,received
PO014695,SUP0197,W010,20-07-2025,03-08-2025,08-08-2025,received
PO014696,SUP0189,W001,25-05-2024,27-06-2024,10-07-2024,received
PO014697,SUP0139,W012,15-12-2025,30-12-2025,,open
PO014698,SUP0163,W006,15-11-2025,31-12-2025,31-12-2025,received
PO014699,SUP0100,W004,20-01-2024,06-03-2024,09-03-2024,received
PO014700,SUP0149,W008,23-02-2023,04-03-2023,09-03-2023,received
PO014701,SUP0200,W007,22-09-2024,08-11-2024,12-11-2024,received
PO014702,SUP0170,W003,10-03-2024,04-04-2024,14-04-2024,received
PO014703,SUP0128,W009,10-03-2024,24-04-2024,04-05-2024,received
PO014704,SUP0111,W005,20-10-2024,09-11-2024,18-11-2024,received
PO014705,SUP0018,W005,26-09-2023,24-11-2023,28-11-2023,received
PO014706,SUP0245,W004,07-10-2025,18-10-2025,22-10-2025,received
PO014707,SUP0109,W011,01-11-2024,07-11-2024,20-11-2024,received
PO014708,SUP0015,W008,13-06-2024,02-07-2024,08-07-2024,received
PO014709,SUP0176,W009,07-01-2024,24-02-2024,25-02-2024,received
PO014710,SUP0034,W007,04-10-2024,03-11-2024,02-11-2024,received
PO014711,SUP0237,W012,06-12-2024,14-12-2024,21-12-2024,received
PO014712,SUP0140,W004,10-06-2025,03-07-2025,09-07-2025,received
PO014713,SUP0146,W002,07-05-2023,22-06-2023,28-06-2023,received
PO014714,SUP0107,W007,01-03-2023,23-03-2023,28-03-2023,received
PO014715,SUP0072,W005,07-02-2024,22-03-2024,28-03-2024,received
PO014716,SUP0193,W005,06-10-2024,10-11-2024,08-11-2024,received
PO014717,SUP0009,W012,21-07-2023,10-09-2023,16-09-2023,received
PO014718,SUP0101,W007,16-10-2023,28-10-2023,03-11-2023,received
PO014719,SUP0156,W001,10-02-2024,02-04-2024,02-04-2024,received
PO014720,SUP0045,W005,18-08-2025,06-09-2025,,cancelled
PO014721,SUP0239,W006,11-03-2025,15-04-2025,27-04-2025,received
PO014722,SUP0066,W006,17-01-2024,07-03-2024,04-03-2024,received
PO014723,SUP0102,W001,23-01-2023,04-02-2023,02-02-2023,received
PO014724,SUP0243,W009,29-06-2024,26-07-2024,31-07-2024,received
PO014725,SUP0222,W009,19-11-2024,19-12-2024,16-12-2024,received
PO014726,SUP0019,W008,04-11-2024,15-11-2024,27-11-2024,received
PO014727,SUP0050,W008,19-02-2023,28-02-2023,04-03-2023,received
PO014728,SUP0122,W009,06-08-2024,16-09-2024,22-09-2024,received
PO014729,SUP0032,W012,17-02-2023,15-03-2023,,cancelled
PO014730,SUP0173,W010,22-05-2023,10-06-2023,11-06-2023,received
PO014731,SUP0089,W005,19-01-2023,14-02-2023,15-02-2023,received
PO014732,SUP0232,W005,13-02-2023,24-02-2023,23-02-2023,received
PO014733,SUP0026,W004,15-07-2025,04-08-2025,18-08-2025,received
PO014734,SUP0176,W002,27-09-2024,14-11-2024,26-11-2024,received
PO014735,SUP0028,W009,26-06-2025,11-08-2025,24-08-2025,partial
PO014736,SUP0076,W003,20-10-2024,03-12-2024,01-12-2024,received
PO014737,SUP0173,W012,01-08-2024,20-08-2024,,cancelled
