movement_id,product_id,warehouse_id,movement_at,movement_type,quantity_change,purchase_order_line_id,transfer_id
M00103454,IP02263,W001,2023-04-23,sale,-24,,
M00103455,IP02125,W007,2025-06-01,transfer,-12,,T0007208
M00103456,IP02125,W009,2025-06-01,transfer,12,,T0007208
M00103457,IP00654,W004,2024-08-27,sale,-19,,
M00103458,IP00844,W012,2025-12-11,sale,-22,,
M00103459,IP02308,W007,2024-10-16,sale,-4,,
M00103460,IP02035,W012,2025-11-03,sale,-24,,
M00103461,IP01004,W007,2025-07-11,transfer,-3,,T0007209
M00103462,IP01004,W005,2025-07-11,transfer,3,,T0007209
M00103463,IP00350,W007,2024-09-28,sale,-25,,
M00103464,IP02158,W005,2023-07-16,sale,-4,,
M00103465,IP01429,W009,2024-07-20,sale,-8,,
M00103466,IP02147,W001,2023-01-09,sale,-14,,
M00103467,IP00644,W001,2025-02-26,sale,-5,,
M00103468,IP02463,W006,2023-09-03,sale,-16,,
M00103469,IP01001,W006,2025-08-17,transfer,-15,,T0007210
M00103470,IP01001,W009,2025-08-17,transfer,15,,T0007210
M00103471,IP00347,W011,2025-11-24,sale,-16,,
M00103472,IP02076,W010,2025-12-29,adjustment,5,,
M00103473,IP01051,W010,2025-10-18,sale,-8,,
M00103474,IP00084,W007,2025-07-14,sale,-6,,
M00103475,IP00996,W008,2023-05-18,adjustment,8,,
M00103476,IP02157,W008,2024-05-06,sale,-15,,
M00103477,IP02329,W011,2025-12-15,sale,-2,,
M00103478,IP00927,W012,2023-01-27,sale,-13,,
M00103479,IP01914,W004,2024-10-03,sale,-11,,
M00103480,IP01337,W008,2024-05-08,sale,-23,,
M00103481,IP01709,W005,2023-08-16,sale,-12,,
M00103482,IP00435,W006,2025-02-13,transfer,-2,,T0007211
M00103483,IP00435,W009,2025-02-13,transfer,2,,T0007211
M00103484,IP02066,W009,2023-01-30,sale,-13,,
M00103485,IP01485,W006,2023-02-23,sale,-25,,
M00103486,IP00049,W002,2023-07-17,sale,-5,,
M00103487,IP00967,W011,2024-09-04,sale,-7,,
M00103488,IP00649,W008,2023-05-05,sale,-10,,
M00103489,IP01802,W009,2025-10-14,sale,-5,,
M00103490,IP01346,W004,2024-10-20,sale,-8,,
M00103491,IP00529,W007,2023-01-06,transfer,-9,,T0007212
M00103492,IP00529,W009,2023-01-06,transfer,9,,T0007212
M00103493,IP00934,W006,2024-06-02,sale,-3,,
M00103494,IP00128,W008,2024-04-17,transfer,-1,,T0007213
M00103495,IP00128,W005,2024-04-17,transfer,1,,T0007213
M00103496,IP02093,W011,2025-05-01,sale,-14,,
M00103497,IP01480,W007,2025-09-21,sale,-20,,
M00103498,IP02125,W003,2025-04-25,sale,-15,,
M00103499,IP01592,W005,2023-05-11,sale,-25,,
M00103500,IP00275,W010,2023-04-19,transfer,-4,,T0007214
M00103501,IP00275,W001,2023-04-19,transfer,4,,T0007214
M00103502,IP00862,W007,2025-03-06,transfer,-13,,T0007215
M00103503,IP00862,W011,2025-03-06,transfer,13,,T0007215
M00103504,IP01137,W012,2024-07-17,sale,-14,,
M00103505,IP00053,W004,2024-08-21,sale,-22,,
M00103506,IP01952,W008,2024-04-27,transfer,-10,,T0007216
M00103507,IP01952,W012,2024-04-27,transfer,10,,T0007216
M00103508,IP01443,W003,2025-06-20,transfer,-1,,T0007217
M00103509,IP01443,W008,2025-06-20,transfer,1,,T0007217
M00103510,IP01308,W010,2023-01-16,transfer,-6,,T0007218
M00103511,IP01308,W005,2023-01-16,transfer,6,,T0007218
M00103512,IP01240,W002,2024-07-31,sale,-4,,
M00103513,IP01813,W002,2023-03-06,sale,-7,,
M00103514,IP01682,W012,2024-05-26,sale,-14,,
M00103515,IP00986,W002,2025-07-13,transfer,-7,,T0007219
M00103516,IP00986,W004,2025-07-13,transfer,7,,T0007219
M00103517,IP01120,W008,2023-05-24,sale,-12,,
M00103518,IP01079,W002,2024-12-17,sale,-7,,
M00103519,IP00829,W006,2023-06-30,sale,-17,,
M00103520,IP01578,W011,2024-02-02,sale,-23,,
M00103521,IP01610,W004,2023-09-11,adjustment,-1,,
M00103522,IP00964,W009,2023-03-25,sale,-25,,
M00103523,IP00984,W002,2023-12-27,sale,-13,,
M00103524,IP00135,W008,2023-07-30,sale,-6,,
M00103525,IP02335,W002,2023-12-26,sale,-18,,
M00103526,IP00475,W003,2024-05-30,sale,-20,,
M00103527,IP00771,W010,2024-10-04,sale,-2,,
M00103528,IP01738,W011,2025-07-17,adjustment,-1,,
M00103529,IP02153,W007,2025-12-15,sale,-16,,
M00103530,IP01695,W009,2023-03-01,sale,-19,,
M00103531,IP00651,W004,2023-10-14,sale,-7,,
M00103532,IP00818,W009,2023-08-14,sale,-11,,
M00103533,IP01657,W007,2023-02-03,sale,-18,,
M00103534,IP00175,W009,2023-05-25,transfer,-4,,T0007220
M00103535,IP00175,W005,2023-05-25,transfer,4,,T0007220
M00103536,IP01354,W009,2023-03-19,sale,-25,,
M00103537,IP00856,W006,2025-08-06,sale,-22,,
M00103538,IP01257,W009,2025-11-13,sale,-16,,
M00103539,IP01717,W010,2023-01-29,sale,-7,,
M00103540,IP01160,W010,2024-05-10,sale,-13,,
M00103541,IP01003,W004,2024-09-25,adjustment,1,,
M00103542,IP00105,W007,2025-04-14,transfer,-22,,T0007221
M00103543,IP00105,W003,2025-04-14,transfer,22,,T0007221
M00103544,IP00885,W002,2023-05-05,sale,-3,,
M00103545,IP00139,W004,2025-11-10,sale,-23,,
M00103546,IP00365,W003,2025-03-28,transfer,-24,,T0007222
M00103547,IP00365,W005,2025-03-28,transfer,24,,T0007222
M00103548,IP02336,W003,2023-11-09,adjustment,2,,
M00103549,IP00636,W005,2024-08-08,sale,-3,,
M00103550,IP00615,W001,2023-05-09,sale,-5,,
M00103551,IP01792,W009,2025-10-09,transfer,-20,,T0007223
M00103552,IP01792,W010,2025-10-09,transfer,20,,T0007223
M00103553,IP01307,W008,2025-09-21,transfer,-4,,T0007224
M00103554,IP01307,W002,2025-09-21,transfer,4,,T0007224
M00103555,IP01587,W009,2023-05-04,sale,-22,,
M00103556,IP00698,W008,2024-12-01,sale,-12,,
M00103557,IP01500,W008,2023-12-31,sale,-22,,
M00103558,IP00441,W003,2023-01-23,sale,-8,,
M00103559,IP02191,W012,2023-04-24,sale,-20,,
M00103560,IP01574,W008,2024-11-18,adjustment,-1,,
M00103561,IP00243,W003,2023-10-22,sale,-3,,
M00103562,IP02406,W007,2024-04-29,sale,-6,,
M00103563,IP00822,W003,2023-03-28,sale,-14,,
M00103564,IP01387,W008,2023-02-04,transfer,-23,,T0007225
M00103565,IP01387,W010,2023-02-04,transfer,23,,T0007225
M00103566,IP01292,W005,2023-09-06,transfer,-3,,T0007226
M00103567,IP01292,W007,2023-09-06,transfer,3,,T0007226
M00103568,IP01074,W006,2024-08-03,sale,-8,,
M00103569,IP02339,W002,2024-11-17,sale,-23,,
M00103570,IP02007,W002,2023-06-28,sale,-19,,
M00103571,IP01919,W009,2024-03-06,adjustment,-4,,
M00103572,IP02455,W001,2023-02-10,sale,-3,,
M00103573,IP00462,W001,2024-05-17,sale,-10,,
M00103574,IP00494,W008,2025-03-31,sale,-23,,
M00103575,IP01495,W012,2023-07-11,transfer,-13,,T0007227
M00103576,IP01495,W007,2023-07-11,transfer,13,,T0007227
M00103577,IP01695,W009,2024-09-13,sale,-17,,
M00103578,IP01449,W005,2025-07-07,transfer,-7,,T0007228
M00103579,IP01449,W008,2025-07-07,transfer,7,,T0007228
M00103580,IP01964,W001,2025-05-04,sale,-3,,
M00103581,IP00878,W006,2025-05-29,sale,-17,,
M00103582,IP02372,W008,2024-05-03,sale,-11,,
M00103583,IP01668,W001,2024-02-24,sale,-4,,
M00103584,IP01474,W003,2023-06-20,sale,-24,,
M00103585,IP01970,W001,2024-05-31,sale,-15,,
M00103586,IP01142,W009,2025-10-16,sale,-7,,
M00103587,IP00556,W008,2024-03-31,transfer,-24,,T0007229
M00103588,IP00556,W010,2024-03-31,transfer,24,,T0007229
M00103589,IP02025,W009,2023-09-17,sale,-25,,
M00103590,IP00276,W006,2023-07-31,sale,-4,,
M00103591,IP01574,W001,2023-11-20,adjustment,6,,
M00103592,IP00521,W007,2023-02-23,sale,-21,,
M00103593,IP01137,W001,2025-05-02,sale,-9,,
M00103594,IP02488,W010,2024-05-19,sale,-4,,
M00103595,IP00909,W008,2023-08-16,sale,-16,,
M00103596,IP01792,W009,2023-04-08,transfer,-12,,T0007230
M00103597,IP01792,W002,2023-04-08,transfer,12,,T0007230
M00103598,IP00202,W010,2024-11-24,sale,-12,,
M00103599,IP00745,W007,2024-03-19,sale,-19,,
M00103600,IP00923,W001,2025-04-30,sale,-17,,
M00103601,IP02418,W002,2023-01-06,sale,-19,,
M00103602,IP01093,W005,2025-02-03,sale,-9,,
M00103603,IP02252,W001,2024-07-02,sale,-8,,
M00103604,IP02066,W012,2025-04-05,sale,-14,,
M00103605,IP00817,W003,2024-10-23,adjustment,-4,,
M00103606,IP01034,W007,2025-04-11,sale,-21,,
M00103607,IP00222,W004,2023-12-02,sale,-12,,
M00103608,IP01036,W002,2025-06-03,sale,-22,,
M00103609,IP00831,W010,2024-11-03,transfer,-1,,T0007231
M00103610,IP00831,W003,2024-11-03,transfer,1,,T0007231
M00103611,IP00085,W009,2023-06-23,sale,-12,,
M00103612,IP00265,W008,2025-08-25,transfer,-18,,T0007232
M00103613,IP00265,W004,2025-08-25,transfer,18,,T0007232
M00103614,IP02372,W009,2023-07-29,sale,-19,,
M00103615,IP02433,W004,2023-08-08,sale,-17,,
M00103616,IP00527,W001,2023-12-30,sale,-14,,
M00103617,IP02477,W008,2023-04-30,sale,-9,,
M00103618,IP01488,W004,2023-01-07,sale,-18,,
M00103619,IP00410,W004,2024-06-11,sale,-8,,
M00103620,IP01917,W002,2023-07-29,transfer,-13,,T0007233
M00103621,IP01917,W007,2023-07-29,transfer,13,,T0007233
M00103622,IP01478,W006,2024-04-19,adjustment,6,,
M00103623,IP02051,W007,2025-10-12,sale,-16,,
M00103624,IP00339,W008,2023-08-14,sale,-9,,
M00103625,IP01335,W003,2025-07-06,sale,-24,,
M00103626,IP00801,W008,2024-11-17,sale,-23,,
M00103627,IP00729,W008,2023-12-13,sale,-25,,
M00103628,IP02428,W011,2025-03-12,sale,-23,,
M00103629,IP01095,W009,2024-12-17,adjustment,2,,
M00103630,IP01518,W002,2025-06-11,sale,-22,,
M00103631,IP01973,W009,2025-09-22,sale,-12,,
M00103632,IP01036,W007,2025-11-07,sale,-6,,
M00103633,IP01842,W010,2024-06-03,sale,-5,,
M00103634,IP01176,W009,2023-03-09,sale,-14,,
M00103635,IP02395,W006,2024-05-14,transfer,-7,,T0007234
M00103636,IP02395,W007,2024-05-14,transfer,7,,T0007234
M00103637,IP01088,W005,2024-11-20,adjustment,-3,,
M00103638,IP00616,W005,2023-03-11,sale,-25,,
M00103639,IP00070,W006,2025-03-25,adjustment,1,,
M00103640,IP01154,W009,2024-06-01,sale,-10,,
M00103641,IP01394,W006,2025-08-31,transfer,-18,,T0007235
M00103642,IP01394,W005,2025-08-31,transfer,18,,T0007235
M00103643,IP00660,W004,2024-04-22,sale,-8,,
M00103644,IP00866,W003,2025-11-26,sale,-17,,
M00103645,IP01602,W012,2025-12-28,sale,-13,,
M00103646,IP01422,W002,2024-10-22,sale,-10,,
M00103647,IP00787,W001,2024-10-14,sale,-25,,
M00103648,IP00637,W009,2025-08-13,sale,-14,,
M00103649,IP01508,W008,2025-05-12,sale,-19,,
M00103650,IP01549,W003,2025-04-14,sale,-19,,
M00103651,IP02123,W011,2024-03-02,sale,-16,,
M00103652,IP00258,W003,2023-10-19,transfer,-12,,T0007236
M00103653,IP00258,W002,2023-10-19,transfer,12,,T0007236
M00103654,IP01674,W009,2024-03-03,sale,-15,,
M00103655,IP02493,W002,2025-04-27,transfer,-2,,T0007237
M00103656,IP02493,W008,2025-04-27,transfer,2,,T0007237
M00103657,IP00085,W003,2025-10-09,sale,-23,,
M00103658,IP00489,W010,2023-01-19,sale,-4,,
M00103659,IP00732,W005,2024-10-20,sale,-20,,
M00103660,IP01752,W010,2024-12-29,sale,-20,,
M00103661,IP00739,W004,2024-09-04,sale,-24,,
M00103662,IP01349,W011,2023-03-17,sale,-20,,
M00103663,IP01026,W005,2023-04-04,sale,-25,,
M00103664,IP01548,W006,2025-11-06,sale,-4,,
M00103665,IP00108,W010,2024-10-18,sale,-14,,
M00103666,IP01345,W007,2024-01-15,sale,-22,,
M00103667,IP00730,W005,2024-10-10,sale,-18,,
M00103668,IP00167,W006,2024-07-13,adjustment,-5,,
M00103669,IP02011,W010,2024-05-03,sale,-1,,
M00103670,IP01914,W009,2023-01-03,sale,-14,,
M00103671,IP00830,W004,2025-11-08,sale,-3,,
M00103672,IP00926,W002,2025-12-12,sale,-16,,
M00103673,IP01530,W005,2023-02-07,transfer,-10,,T0007238
M00103674,IP01530,W012,2023-02-07,transfer,10,,T0007238
M00103675,IP00488,W012,2025-11-04,sale,-16,,
M00103676,IP01604,W007,2025-07-14,sale,-15,,
M00103677,IP02448,W003,2025-09-22,sale,-5,,
M00103678,IP01891,W007,2023-09-09,sale,-18,,
M00103679,IP00764,W010,2023-08-30,adjustment,-6,,
M00103680,IP00186,W010,2023-09-02,transfer,-19,,T0007239
M00103681,IP00186,W007,2023-09-02,transfer,19,,T0007239
M00103682,IP00781,W002,2025-04-10,sale,-20,,
M00103683,IP02120,W012,2023-08-11,transfer,-13,,T0007240
M00103684,IP02120,W001,2023-08-11,transfer,13,,T0007240
M00103685,IP01167,W001,2023-09-18,sale,-9,,
M00103686,IP00179,W010,2023-09-12,sale,-11,,
M00103687,IP01897,W011,2023-11-06,sale,-5,,
M00103688,IP01524,W007,2024-10-16,sale,-6,,
M00103689,IP00153,W001,2025-09-12,sale,-25,,
M00103690,IP01020,W012,2023-03-08,sale,-3,,
M00103691,IP02443,W007,2023-04-05,sale,-16,,
M00103692,IP01403,W007,2025-07-30,sale,-3,,
M00103693,IP02475,W007,2024-11-20,sale,-19,,
M00103694,IP02376,W002,2023-04-18,transfer,-19,,T0007241
M00103695,IP02376,W001,2023-04-18,transfer,19,,T0007241
M00103696,IP00513,W008,2023-05-04,transfer,-11,,T0007242
M00103697,IP00513,W003,2023-05-04,transfer,11,,T0007242
M00103698,IP01016,W009,2025-03-30,sale,-6,,
M00103699,IP01016,W009,2024-10-27,adjustment,1,,
M00103700,IP01754,W007,2024-01-19,sale,-18,,
M00103701,IP02493,W009,2023-08-03,transfer,-1,,T0007243
M00103702,IP02493,W007,2023-08-03,transfer,1,,T0007243
M00103703,IP02368,W008,2024-12-30,sale,-19,,
M00103704,IP02051,W010,2025-10-15,sale,-13,,
M00103705,IP00714,W004,2025-08-19,sale,-24,,
M00103706,IP00306,W004,2023-12-18,adjustment,3,,
M00103707,IP00530,W010,2024-03-23,sale,-14,,
M00103708,IP02328,W010,2024-10-24,sale,-21,,
M00103709,IP00848,W007,2024-02-23,sale,-23,,
M00103710,IP01488,W006,2025-06-02,sale,-4,,
M00103711,IP02247,W012,2025-03-14,sale,-18,,
M00103712,IP00788,W008,2024-10-06,adjustment,-2,,
M00103713,IP01880,W010,2024-09-30,sale,-10,,
M00103714,IP01370,W006,2024-08-12,sale,-24,,
M00103715,IP01138,W004,2025-01-21,sale,-12,,
M00103716,IP00551,W005,2025-01-18,adjustment,-7,,
M00103717,IP01293,W005,2023-02-01,sale,-20,,
M00103718,IP00257,W005,2025-07-03,transfer,-20,,T0007244
M00103719,IP00257,W011,2025-07-03,transfer,20,,T0007244
M00103720,IP01786,W004,2023-09-20,sale,-25,,
M00103721,IP02040,W003,2025-03-02,transfer,-5,,T0007245
M00103722,IP02040,W008,2025-03-02,transfer,5,,T0007245
M00103723,IP00496,W010,2025-01-06,sale,-12,,
M00103724,IP01783,W012,2025-06-09,adjustment,1,,
M00103725,IP01668,W011,2023-06-29,sale,-15,,
M00103726,IP00462,W003,2025-01-15,sale,-16,,
M00103727,IP01243,W004,2025-04-15,adjustment,7,,
M00103728,IP01850,W007,2023-06-27,sale,-21,,
M00103729,IP00542,W011,2025-12-16,sale,-18,,
M00103730,IP00004,W008,2025-08-04,sale,-15,,
M00103731,IP01089,W008,2025-09-08,transfer,-3,,T0007246
M00103732,IP01089,W002,2025-09-08,transfer,3,,T0007246
M00103733,IP02480,W006,2023-07-10,sale,-15,,
M00103734,IP01928,W002,2024-01-15,sale,-3,,
M00103735,IP00201,W005,2024-06-02,sale,-10,,
M00103736,IP02379,W010,2023-07-27,sale,-15,,
M00103737,IP00060,W008,2024-12-02,sale,-23,,
M00103738,IP00044,W007,2023-07-18,sale,-8,,
M00103739,IP02321,W012,2023-10-13,sale,-17,,
M00103740,IP01728,W002,2025-08-03,sale,-13,,
M00103741,IP01700,W011,2024-02-23,sale,-20,,
M00103742,IP02169,W002,2023-11-06,sale,-13,,
M00103743,IP01124,W009,2024-01-29,sale,-18,,
M00103744,IP01048,W011,2023-01-13,sale,-23,,
M00103745,IP01214,W004,2023-04-28,adjustment,-8,,
M00103746,IP00167,W012,2023-09-22,sale,-25,,
M00103747,IP00379,W005,2025-07-01,sale,-15,,
M00103748,IP02453,W011,2025-11-21,sale,-13,,
M00103749,IP00269,W007,2023-08-14,sale,-5,,
M00103750,IP01326,W010,2024-05-11,transfer,-9,,T0007247
M00103751,IP01326,W001,2024-05-11,transfer,9,,T0007247
M00103752,IP01821,W002,2023-03-31,sale,-4,,
M00103753,IP01259,W002,2025-07-05,transfer,-4,,T0007248
M00103754,IP01259,W007,2025-07-05,transfer,4,,T0007248
M00103755,IP01816,W005,2023-05-09,sale,-9,,
M00103756,IP00838,W011,2024-02-19,transfer,-17,,T0007249
M00103757,IP00838,W012,2024-02-19,transfer,17,,T0007249
M00103758,IP01459,W008,2023-11-26,sale,-3,,
M00103759,IP01631,W001,2025-12-04,sale,-7,,
M00103760,IP01081,W012,2024-09-28,sale,-4,,
M00103761,IP01239,W008,2025-12-25,sale,-25,,
M00103762,IP00107,W003,2025-05-27,sale,-11,,
M00103763,IP01370,W003,2023-06-16,sale,-23,,
M00103764,IP00390,W009,2023-12-14,transfer,-25,,T0007250
M00103765,IP00390,W007,2023-12-14,transfer,25,,T0007250
M00103766,IP01913,W006,2024-01-27,transfer,-13,,T0007251
M00103767,IP01913,W002,2024-01-27,transfer,13,,T0007251
M00103768,IP01926,W009,2025-04-24,sale,-13,,
M00103769,IP02202,W004,2023-12-19,adjustment,7,,
M00103770,IP02386,W001,2023-04-01,sale,-25,,
M00103771,IP01620,W005,2024-07-21,sale,-22,,
M00103772,IP01015,W008,2023-05-13,sale,-17,,
M00103773,IP00197,W004,2024-05-30,sale,-24,,
M00103774,IP01392,W005,2025-08-09,transfer,-2,,T0007252
M00103775,IP01392,W001,2025-08-09,transfer,2,,T0007252
M00103776,IP01130,W009,2024-03-12,sale,-17,,
M00103777,IP01504,W002,2024-03-01,sale,-20,,
M00103778,IP01253,W002,2025-05-30,sale,-15,,
M00103779,IP00407,W005,2024-08-29,sale,-18,,
M00103780,IP01536,W006,2023-01-11,sale,-23,,
M00103781,IP01284,W005,2023-09-01,sale,-12,,
M00103782,IP00957,W003,2025-06-05,sale,-8,,
M00103783,IP01386,W009,2023-03-12,sale,-4,,
M00103784,IP00441,W008,2023-10-15,sale,-22,,
M00103785,IP00017,W011,2024-03-13,sale,-1,,
M00103786,IP01957,W002,2023-07-08,sale,-17,,
M00103787,IP01216,W009,2023-09-22,sale,-14,,
M00103788,IP02134,W005,2023-10-15,transfer,-18,,T0007253
M00103789,IP02134,W012,2023-10-15,transfer,18,,T0007253
M00103790,IP01845,W001,2024-10-10,sale,-25,,
M00103791,IP01558,W009,2024-04-03,adjustment,8,,
M00103792,IP00902,W009,2024-07-21,sale,-5,,
M00103793,IP02020,W008,2023-06-26,sale,-23,,
M00103794,IP01308,W003,2023-06-22,sale,-3,,
M00103795,IP02381,W008,2024-10-03,sale,-24,,
M00103796,IP02189,W002,2023-02-03,sale,-21,,
M00103797,IP01861,W006,2025-04-17,sale,-7,,
M00103798,IP00185,W006,2023-12-27,adjustment,-5,,
M00103799,IP01334,W010,2024-11-15,sale,-4,,
M00103800,IP02110,W011,2024-05-19,adjustment,3,,
M00103801,IP01819,W006,2024-02-22,sale,-6,,
M00103802,IP01608,W007,2025-02-17,sale,-9,,
M00103803,IP01032,W001,2025-02-22,sale,-3,,
M00103804,IP01127,W007,2025-12-18,transfer,-8,,T0007254
M00103805,IP01127,W001,2025-12-18,transfer,8,,T0007254
M00103806,IP00561,W002,2023-07-04,sale,-16,,
M00103807,IP01164,W010,2024-02-22,sale,-14,,
M00103808,IP01900,W005,2024-08-25,sale,-8,,
M00103809,IP00197,W009,2025-02-08,sale,-15,,
M00103810,IP01432,W005,2023-10-07,sale,-1,,
M00103811,IP00653,W007,2023-12-10,transfer,-7,,T0007255
M00103812,IP00653,W009,2023-12-10,transfer,7,,T0007255
M00103813,IP00435,W002,2025-10-27,adjustment,-7,,
M00103814,IP02338,W006,2025-08-02,sale,-18,,
M00103815,IP00261,W003,2023-03-23,sale,-1,,
M00103816,IP00066,W004,2025-10-16,transfer,-4,,T0007256
M00103817,IP00066,W005,2025-10-16,transfer,4,,T0007256
M00103818,IP00483,W001,2023-06-30,transfer,-9,,T0007257
M00103819,IP00483,W002,2023-06-30,transfer,9,,T0007257
M00103820,IP01571,W009,2024-03-17,transfer,-9,,T0007258
M00103821,IP01571,W004,2024-03-17,transfer,9,,T0007258
M00103822,IP01050,W008,2024-12-05,sale,-14,,
M00103823,IP01235,W005,2024-12-29,sale,-7,,
M00103824,IP01755,W008,2025-05-29,sale,-5,,
M00103825,IP01563,W005,2023-04-27,sale,-9,,
M00103826,IP01424,W011,2024-06-29,sale,-9,,
M00103827,IP00214,W005,2024-07-21,sale,-10,,
M00103828,IP00713,W012,2024-02-05,sale,-6,,
M00103829,IP02470,W002,2024-07-20,sale,-16,,
M00103830,IP00173,W010,2023-12-23,sale,-24,,
M00103831,IP02266,W004,2024-07-05,sale,-9,,
M00103832,IP01609,W012,2024-09-27,sale,-17,,
M00103833,IP01950,W008,2024-12-11,sale,-13,,
M00103834,IP01496,W001,2025-12-06,sale,-19,,
M00103835,IP01339,W003,2023-07-30,sale,-14,,
M00103836,IP01101,W001,2024-12-02,sale,-11,,
M00103837,IP01550,W012,2024-06-23,sale,-3,,
M00103838,IP00971,W001,2025-07-07,sale,-21,,
M00103839,IP01305,W012,2025-12-21,adjustment,8,,
M00103840,IP02402,W004,2024-02-05,adjustment,-6,,
M00103841,IP00062,W005,2025-12-03,sale,-12,,
M00103842,IP00615,W003,2023-12-07,sale,-1,,
M00103843,IP01956,W007,2023-10-03,sale,-22,,
M00103844,IP01972,W011,2024-11-04,sale,-25,,
M00103845,IP02059,W002,2024-07-28,transfer,-2,,T0007259
M00103846,IP02059,W009,2024-07-28,transfer,2,,T0007259
M00103847,IP02259,W009,2023-10-03,sale,-1,,
M00103848,IP02440,W001,2023-04-30,sale,-3,,
M00103849,IP01701,W004,2024-06-22,sale,-20,,
M00103850,IP01318,W001,2025-06-02,sale,-2,,
M00103851,IP02360,W009,2023-01-04,adjustment,-3,,
M00103852,IP01866,W003,2023-04-17,sale,-19,,
M00103853,IP00153,W012,2023-04-12,sale,-11,,
M00103854,IP01576,W005,2023-08-06,sale,-7,,
M00103855,IP02112,W005,2023-05-16,transfer,-8,,T0007260
M00103856,IP02112,W011,2023-05-16,transfer,8,,T0007260
M00103857,IP00772,W001,2024-07-22,sale,-6,,
M00103858,IP02120,W008,2025-01-15,sale,-23,,
M00103859,IP01533,W002,2023-11-13,sale,-18,,
M00103860,IP01293,W012,2024-09-21,transfer,-4,,T0007261
M00103861,IP01293,W011,2024-09-21,transfer,4,,T0007261
M00103862,IP02118,W010,2025-06-03,sale,-22,,
M00103863,IP02364,W004,2023-12-12,transfer,-19,,T0007262
M00103864,IP02364,W003,2023-12-12,transfer,19,,T0007262
M00103865,IP00393,W007,2024-09-03,sale,-1,,
M00103866,IP01367,W011,2023-05-25,sale,-8,,
M00103867,IP00554,W012,2023-09-12,sale,-9,,
M00103868,IP01690,W007,2023-07-31,adjustment,3,,
M00103869,IP02189,W006,2025-12-31,adjustment,1,,
M00103870,IP01195,W001,2023-01-29,sale,-6,,
M00103871,IP01869,W010,2025-03-10,sale,-18,,
M00103872,IP01789,W007,2024-05-28,sale,-14,,
M00103873,IP00664,W006,2023-05-18,sale,-20,,
M00103874,IP00097,W003,2023-07-26,sale,-8,,
M00103875,IP00895,W012,2024-11-07,sale,-7,,
M00103876,IP01412,W008,2023-10-06,sale,-20,,
M00103877,IP02287,W001,2024-11-09,adjustment,-5,,
M00103878,IP00239,W007,2023-02-07,transfer,-23,,T0007263
M00103879,IP00239,W012,2023-02-07,transfer,23,,T0007263
M00103880,IP00367,W004,2023-11-02,sale,-21,,
M00103881,IP01901,W007,2024-07-19,sale,-5,,
M00103882,IP01281,W008,2024-10-13,sale,-18,,
M00103883,IP02204,W006,2023-03-10,sale,-2,,
M00103884,IP01847,W012,2024-04-14,sale,-18,,
M00103885,IP01636,W006,2024-02-26,transfer,-8,,T0007264
M00103886,IP01636,W002,2024-02-26,transfer,8,,T0007264
M00103887,IP00400,W007,2023-02-24,sale,-8,,
M00103888,IP00744,W009,2025-09-09,sale,-23,,
M00103889,IP00258,W003,2023-10-16,sale,-15,,
M00103890,IP01426,W008,2023-09-01,sale,-4,,
M00103891,IP01018,W012,2023-09-29,sale,-3,,
M00103892,IP02118,W001,2023-04-19,transfer,-20,,T0007265
M00103893,IP02118,W008,2023-04-19,transfer,20,,T0007265
M00103894,IP02095,W003,2024-10-15,transfer,-1,,T0007266
M00103895,IP02095,W005,2024-10-15,transfer,1,,T0007266
M00103896,IP01164,W004,2024-11-22,transfer,-21,,T0007267
M00103897,IP01164,W011,2024-11-22,transfer,21,,T0007267
M00103898,IP02070,W001,2023-10-22,sale,-17,,
M00103899,IP00388,W001,2023-08-10,sale,-11,,
M00103900,IP02137,W010,2025-04-24,transfer,-22,,T0007268
M00103901,IP02137,W008,2025-04-24,transfer,22,,T0007268
M00103902,IP01402,W005,2025-01-21,sale,-25,,
M00103903,IP02425,W002,2024-12-21,sale,-1,,
M00103904,IP02179,W007,2023-07-19,transfer,-7,,T0007269
M00103905,IP02179,W004,2023-07-19,transfer,7,,T0007269
M00103906,IP02072,W004,2025-02-02,sale,-25,,
M00103907,IP00546,W009,2023-06-18,sale,-6,,
M00103908,IP01101,W004,2023-10-26,sale,-7,,
M00103909,IP00954,W007,2025-03-08,sale,-6,,
M00103910,IP00498,W012,2025-05-15,sale,-1,,
M00103911,IP00587,W001,2024-02-15,sale,-18,,
M00103912,IP02280,W003,2025-11-24,sale,-23,,
M00103913,IP00031,W006,2024-11-04,transfer,-11,,T0007270
